,age,gender,experience,loan_amount,loan_duration,income,saving
7090,-32.259007,1.0,-0.38110864,3.2114584,7.2697277,0.7123181,0.14807358
8637,-32.16135,1.0,-0.3836277,3.3500206,5.8603497,-0.8711555,-1.00982
8484,-31.315458,1.0,-0.3830615,1.3543636,6.6124644,0.6585692,-0.017648315
6010,-31.771189,1.0,-0.39152735,1.230195,2.4882853,-1.4863309,0.16447058
5135,-31.105083,1.0,-0.37166294,5.223434,12.754972,2.5422885,-0.8109859
8779,-33.34363,1.0,-0.3907889,1.3136415,0.66065705,-1.4412764,0.8992233
7250,-32.241222,1.0,-0.3732217,4.5892286,10.361416,-1.6212065,-0.29914132
6008,-31.334425,1.0,-0.37363082,1.3599389,10.981788,1.6730564,-0.7241913
8001,-31.921944,1.0,-0.36126372,6.350609,16.577873,3.1556127,-0.045949556
8537,-32.998375,1.0,-0.3766215,3.8419483,7.878139,1.3116032,-0.9610302
8313,-33.39585,1.0,-0.34407604,1.1560686,22.309679,5.246649,0.11443786
5147,-30.738106,1.0,-0.3890028,2.436419,4.343279,-1.7491822,7.3351946
5277,-32.115387,1.0,-0.37359655,4.87934,11.12081,-1.728243,-0.81942254
5188,-32.899975,1.0,-0.3565182,6.1534243,17.51555,-1.4566834,0.011454773
7837,-30.75956,1.0,-0.39336544,1.308027,2.6773102,-0.3825481,-0.0076678274
9121,-32.67871,1.0,-0.38584933,2.1224425,3.681337,-1.6138809,0.035460092
7815,-31.774734,1.0,-0.39039382,1.9155904,2.708397,-0.7998957,3.9248219
8684,-33.265236,1.0,-0.36414114,5.3182373,13.652262,-1.6081989,-0.10958862
6340,-32.406464,1.0,-0.35887903,6.4114842,17.319975,-1.5887973,0.09205093
8560,-33.45183,1.0,-0.34861022,7.395612,20.57776,4.284628,-0.75741196
8522,-32.765705,1.0,-0.34913692,7.231929,20.493273,4.740033,-0.18912277
5029,-32.700756,1.0,-0.36989444,5.1065497,11.824242,-1.5120733,-0.00064544677
6356,-32.45208,1.0,-0.36434907,5.7541304,14.968574,2.7449293,-1.1731923
6731,-32.099846,1.0,-0.3738422,4.3492217,10.421883,-2.0582063,19.285128
7148,-31.214003,1.0,-0.38030064,3.5307941,8.241949,1.345691,-0.9762348
8670,-31.678848,1.0,-0.39351094,1.2331042,1.4167147,-0.98295325,-0.034735583
9768,-32.22261,1.0,-0.30932796,12.041366,35.4546,-1.7046998,-0.55694735
9050,-30.334887,1.0,-0.37663448,5.1207876,11.487439,2.261931,-0.06071968
6739,-33.490467,1.0,-0.37858263,3.1826124,7.0746703,0.106975034,-0.049197387
7144,-32.505634,1.0,-0.37357855,4.3458333,10.413408,-1.2716358,-0.37183684
5244,-32.679337,1.0,-0.37842682,3.8723536,8.111613,-1.5542743,0.075538635
5381,-31.99396,1.0,-0.3930062,1.4036402,0.82426953,-1.4300402,0.82620764
7490,-30.726414,1.0,-0.3620755,7.0084043,17.051521,-1.649936,-0.54511946
8585,-32.043762,1.0,-0.36889696,5.5751615,13.3774395,-1.5258712,-0.60373724
7400,-32.12064,1.0,-0.38811538,2.1615777,3.2134335,-1.5606596,0.021998787
7262,-32.642162,1.0,-0.39142618,1.4405562,0.8056889,-1.7981538,0.059302997
5159,-32.8471,1.0,-0.36861178,4.33791,12.661406,-1.5830085,-0.21054307
8854,-31.277817,1.0,-0.35167587,8.044406,20.784065,5.078535,-0.15155335
5046,-31.999498,1.0,-0.37623465,4.0348773,9.093567,-1.5723442,-0.6259998
7592,-30.548601,1.0,-0.38562778,3.1523435,6.150688,0.08534751,-0.39970875
8131,-32.34783,1.0,-0.3846171,3.03762,4.8759184,-1.7869196,-0.19699517
5499,-33.32379,1.0,-0.35793215,6.0373597,16.311422,3.3179188,-0.8098877
8794,-31.648487,1.0,-0.28690752,2.5255609,4.565225,-0.083083734,-0.620797
6851,-30.301624,1.0,-0.2807488,4.009783,9.405592,-1.4549236,-0.2500778
6467,-31.693926,1.0,-0.38524202,2.6728616,4.971906,-1.7353289,0.04565983
7960,-33.573387,1.0,-0.39081317,1.1208481,0.87301266,-1.6436402,-0.17360134
5679,-31.922451,1.0,-0.3627633,5.6635246,15.456563,-1.5282161,-0.20755005
9141,-31.230206,1.0,-0.37283203,4.8149133,11.8788595,-1.4683117,-0.5028675
9901,-29.625404,1.0,-0.37373224,5.253281,13.522117,2.5216045,-0.635067
6471,-31.647776,1.0,-0.38524884,2.6887326,5.2204866,-1.7182345,-0.676301
8853,-33.39375,1.0,-0.37950638,3.4745104,6.7694635,-1.770291,-0.17131004
6183,-29.13511,1.0,-0.3903742,2.7609496,5.458655,0.007813168,11.003379
9606,-32.34278,1.0,-0.3827971,2.5227356,5.8022003,-1.4998562,-0.31738073
9675,-33.203075,1.0,-0.38076523,3.1451805,6.2353473,-1.4964173,-0.1709034
8852,-31.171032,1.0,-0.36990443,5.4554195,13.706784,-1.923244,0.12352333
7113,-31.781557,1.0,-0.38067788,3.5475883,7.770493,-1.4583623,13.502945
7725,-30.706009,1.0,-0.37555832,4.622311,11.620479,-1.448929,-0.54230917
7870,-33.29627,1.0,-0.35979742,5.992376,15.520453,-1.9304441,-0.20637436
