,years_experience,degree
314,0.0,2.0
244,0.0,2.0
346,0.0,1.0
259,0.0,1.0
304,1.0,1.0
268,1.0,1.0
296,1.0,1.0
356,1.0,2.0
284,1.0,1.0
286,0.0,2.0
297,0.0,2.0
352,0.0,1.0
389,2.0,1.0
279,1.0,1.0
285,1.0,2.0
359,0.0,1.0
380,0.0,1.0
211,3.0,0.0
302,0.0,3.0
354,0.0,1.0
386,1.0,2.0
301,0.0,2.0
300,0.0,1.0
348,1.0,1.0
362,2.0,0.0
313,0.0,1.0
299,2.0,0.0
214,0.0,2.0
238,1.0,1.0
316,1.0,1.0
332,1.0,1.0
397,1.0,2.0
369,0.0,2.0
334,2.0,0.0
335,0.0,1.0
288,0.0,2.0
364,0.0,1.0
392,2.0,0.0
318,1.0,1.0
233,0.0,2.0
260,0.0,2.0
351,1.0,1.0
382,0.0,1.0
221,0.0,2.0
305,0.0,1.0
240,0.0,2.0
372,1.0,2.0
395,0.0,3.0
315,0.0,1.0
360,1.0,3.0
