,y
383,0.0
395,0.0
271,0.0
301,1.0
408,0.0
410,0.0
448,0.0
288,0.0
316,1.0
458,1.0
303,0.0
353,0.0
311,0.0
479,0.0
356,0.0
469,0.0
454,0.0
417,0.0
427,0.0
388,0.0
414,0.0
260,0.0
435,0.0
421,0.0
262,0.0
270,1.0
489,0.0
442,0.0
406,0.0
445,0.0
298,1.0
386,1.0
350,1.0
470,0.0
422,0.0
344,0.0
393,0.0
462,0.0
327,0.0
488,0.0
461,0.0
307,0.0
485,0.0
431,0.0
428,0.0
269,0.0
456,0.0
497,0.0
280,0.0
426,0.0
457,0.0
273,0.0
255,0.0
436,0.0
367,0.0
294,1.0
318,0.0
304,0.0
253,0.0
385,1.0
312,0.0
357,0.0
360,0.0
499,0.0
340,0.0
282,0.0
264,1.0
397,0.0
433,0.0
450,1.0
361,0.0
297,0.0
354,0.0
366,1.0
277,0.0
460,0.0
412,0.0
467,0.0
465,1.0
276,1.0
440,1.0
487,0.0
472,0.0
425,0.0
380,0.0
278,0.0
379,0.0
333,0.0
482,0.0
324,0.0
330,1.0
416,0.0
287,0.0
403,0.0
376,0.0
370,0.0
258,0.0
274,0.0
332,1.0
281,1.0
