,y_hat
383,False
395,False
271,False
301,False
408,False
410,False
448,False
288,False
316,False
458,False
303,False
353,False
311,False
479,False
356,False
469,False
454,False
417,False
427,False
388,False
414,False
260,False
435,False
421,False
262,False
270,False
489,False
442,False
406,False
445,False
298,False
386,False
350,False
470,False
422,False
344,False
393,False
462,False
327,False
488,False
461,False
307,False
485,False
431,False
428,False
269,False
456,False
497,False
280,False
426,False
457,False
273,False
255,False
436,False
367,False
294,False
318,False
304,False
253,False
385,False
312,False
357,False
360,False
499,False
340,False
282,False
264,False
397,False
433,False
450,False
361,False
297,False
354,False
366,False
277,False
460,False
412,False
467,False
465,False
276,False
440,False
487,False
472,False
425,False
380,False
278,False
379,False
333,False
482,False
324,False
330,False
416,False
287,False
403,False
376,False
370,False
258,False
274,False
332,False
281,False
