,y_hat
3019,False
3393,False
2217,False
2379,False
2775,False
3949,False
2667,False
2819,False
3895,False
2197,False
2597,False
3638,False
3450,False
2385,False
2412,False
2035,False
3772,False
3121,False
2907,False
3764,False
3388,False
2787,False
3573,False
3912,False
2408,False
2050,False
2742,False
2625,False
3212,False
3042,False
3125,False
3631,False
3644,False
2960,False
2983,False
2876,False
3823,False
3173,False
2872,False
2102,False
3690,False
2108,False
3127,False
3978,False
2768,False
3574,False
2153,False
2878,False
2567,False
2532,False
2773,False
2640,False
3228,False
2277,False
2464,False
3782,False
3360,False
2025,False
3941,False
2688,False
2993,False
3189,False
2181,False
3593,False
3140,False
3958,False
3501,False
2753,False
3530,False
2287,False
3588,False
2909,False
3056,False
2249,False
3481,False
2063,False
3838,False
3975,False
2652,False
2074,False
2014,False
3661,False
2578,False
2405,False
2513,False
3535,False
3174,False
2735,False
2167,False
3527,False
3083,False
3596,False
2027,False
2621,False
2962,False
3055,False
3651,False
2559,False
3817,False
2104,False
3405,False
3637,False
3352,False
3632,False
3790,False
2093,False
3115,False
3403,False
3193,False
3332,False
2309,False
3462,False
2336,False
2677,False
2138,False
2173,False
3196,False
2856,False
2087,False
3383,False
2064,False
3626,False
2975,False
3137,False
3510,False
3618,False
2910,False
2265,False
2312,False
3035,False
2426,False
2855,False
2985,False
2272,False
2307,False
2394,False
2560,False
2101,False
3746,False
2571,False
2708,False
2122,False
3451,False
2530,False
2068,False
2940,False
3863,False
3337,False
3880,False
3744,False
2964,False
2442,False
2081,False
3505,False
2225,False
3771,False
2031,False
2363,False
2611,False
2018,False
3854,False
2019,False
3497,False
2003,False
2883,False
2536,False
2665,False
2043,False
3361,False
2897,False
2951,False
2901,False
3131,False
2134,False
2475,False
3363,False
3037,False
2830,False
3241,False
3599,False
3904,False
2744,False
3305,False
2674,False
3239,False
3843,False
2091,False
2893,False
2506,False
3309,False
3009,False
3169,False
3306,False
2700,False
3311,False
2186,False
2438,False
2533,False
3511,False
2861,False
