,years_experience,degree,nr_commits,nr_languages,nr_stars
209,0.0,0.0,3.0,2.0,9.0
326,3.0,0.0,35.0,6.0,7.0
303,0.0,0.0,2.0,1.0,3.0
224,2.0,0.0,22.0,4.0,4.0
264,1.0,2.0,15.0,3.0,2.0
267,1.0,1.0,14.0,1.0,5.0
219,0.0,2.0,3.0,6.0,5.0
337,1.0,0.0,11.0,2.0,4.0
213,0.0,2.0,4.0,4.0,2.0
339,2.0,0.0,25.0,2.0,2.0
332,1.0,0.0,14.0,6.0,3.0
225,1.0,0.0,14.0,2.0,8.0
347,3.0,0.0,34.0,4.0,5.0
317,0.0,2.0,5.0,4.0,6.0
351,1.0,1.0,12.0,1.0,2.0
238,3.0,0.0,33.0,4.0,9.0
362,2.0,0.0,25.0,7.0,3.0
208,0.0,2.0,3.0,4.0,4.0
235,3.0,0.0,33.0,0.0,4.0
263,2.0,1.0,25.0,2.0,5.0
244,1.0,0.0,20.0,3.0,7.0
376,1.0,0.0,12.0,2.0,5.0
248,0.0,0.0,4.0,1.0,4.0
242,0.0,0.0,6.0,4.0,7.0
296,0.0,0.0,3.0,5.0,8.0
217,2.0,0.0,25.0,0.0,3.0
322,3.0,0.0,37.0,3.0,1.0
382,1.0,0.0,17.0,2.0,3.0
338,1.0,1.0,13.0,3.0,1.0
262,1.0,0.0,16.0,3.0,5.0
236,2.0,0.0,25.0,1.0,3.0
392,3.0,0.0,34.0,6.0,1.0
390,1.0,2.0,13.0,2.0,9.0
205,2.0,0.0,26.0,0.0,4.0
293,0.0,1.0,5.0,2.0,6.0
356,2.0,0.0,22.0,8.0,1.0
202,3.0,0.0,33.0,6.0,2.0
251,3.0,0.0,39.0,8.0,5.0
277,2.0,0.0,26.0,2.0,5.0
227,1.0,0.0,13.0,2.0,2.0
394,1.0,1.0,13.0,5.0,6.0
253,3.0,0.0,34.0,2.0,6.0
371,2.0,0.0,23.0,1.0,6.0
367,0.0,0.0,3.0,6.0,4.0
283,1.0,0.0,12.0,2.0,3.0
340,0.0,1.0,5.0,5.0,6.0
216,3.0,0.0,31.0,0.0,2.0
353,1.0,0.0,12.0,0.0,4.0
325,1.0,2.0,17.0,2.0,1.0
384,3.0,0.0,32.0,2.0,6.0
