,y_hat
912,False
721,False
880,False
801,False
943,False
548,False
917,False
812,False
762,False
702,False
783,False
757,False
939,False
981,False
589,False
876,False
544,False
854,False
649,False
769,False
962,False
681,False
509,False
727,False
848,False
704,False
866,False
689,False
601,False
847,False
592,False
798,False
580,False
996,False
829,False
793,False
852,False
542,False
510,False
666,False
626,False
503,False
501,False
948,False
839,False
703,False
860,False
853,False
735,False
974,False
857,False
671,False
632,False
738,False
508,False
846,False
602,False
535,False
564,False
925,False
713,False
662,False
873,False
744,False
515,False
743,False
712,False
734,False
553,False
637,False
889,False
611,False
554,False
625,False
705,False
851,False
677,False
694,False
994,False
693,False
521,False
656,False
758,False
828,False
746,False
786,False
863,False
928,False
698,False
776,False
618,False
733,False
870,False
794,False
830,False
869,False
583,False
716,False
749,False
768,False
