,senior-level_skill
2258,0.0
2063,0.0
2557,0.0
2353,0.0
2990,0.0
3017,0.0
3104,0.0
3544,0.0
2251,0.0
2331,0.0
2000,0.0
2257,0.0
3075,0.0
2246,0.0
3730,0.0
2035,0.0
2509,0.0
2227,0.0
2340,0.0
2399,0.0
2675,0.0
2658,0.0
3547,0.0
2391,0.0
3959,0.0
3110,0.0
2999,0.0
3087,0.0
3098,0.0
3324,0.0
2339,0.0
2111,0.0
2055,0.0
2870,0.0
3379,0.0
2490,0.0
3705,0.0
3132,0.0
2113,0.0
3339,0.0
2218,0.0
2167,0.0
3484,0.0
2450,0.0
3695,0.0
2417,0.0
2359,0.0
2823,0.0
2747,0.0
3006,0.0
2056,1.0
3502,0.0
2644,0.0
2114,0.0
2007,0.0
3915,0.0
2938,0.0
3903,0.0
3495,0.0
2679,0.0
2170,0.0
3933,0.0
2457,0.0
3333,0.0
3879,0.0
3004,0.0
2052,0.0
3979,0.0
2141,0.0
3976,0.0
2481,0.0
3618,0.0
2998,0.0
2142,0.0
3513,0.0
2395,0.0
3586,0.0
3845,0.0
2764,0.0
3016,0.0
2645,0.0
2491,0.0
2638,0.0
3499,0.0
2588,0.0
3991,0.0
2717,0.0
2974,0.0
2726,0.0
2735,0.0
2354,0.0
2329,0.0
3340,0.0
2777,0.0
3190,0.0
3428,0.0
3890,0.0
2970,0.0
2997,0.0
2024,0.0
2496,0.0
2882,0.0
2927,0.0
2820,0.0
2914,0.0
2117,0.0
2265,0.0
3978,0.0
3471,0.0
3780,0.0
2212,0.0
3629,0.0
2785,0.0
2812,0.0
3633,0.0
2896,0.0
3763,0.0
3276,0.0
2877,0.0
3375,0.0
2186,0.0
2843,0.0
2729,0.0
2416,0.0
3182,0.0
2323,0.0
3807,0.0
3652,0.0
3405,0.0
3577,0.0
3240,0.0
2206,0.0
3745,0.0
2107,0.0
3832,0.0
3962,0.0
3208,0.0
2684,0.0
2718,0.0
3520,0.0
3711,0.0
3715,0.0
2112,0.0
2025,0.0
3546,0.0
3446,0.0
3816,0.0
3904,0.0
2171,0.0
2128,0.0
2535,0.0
3280,0.0
2584,0.0
2163,0.0
3232,0.0
2545,0.0
2303,0.0
3325,0.0
3670,0.0
2609,0.0
3512,0.0
2096,0.0
2574,0.0
2915,0.0
3285,0.0
2696,0.0
2611,0.0
2426,0.0
3341,0.0
2482,0.0
2465,0.0
2710,0.0
2242,0.0
3772,0.0
2752,0.0
2622,0.0
2614,0.0
2497,0.0
3943,0.0
3676,0.0
2912,0.0
3650,0.0
2290,0.0
3507,0.0
2083,0.0
2875,0.0
2264,0.0
2095,0.0
2741,0.0
3590,0.0
3961,0.0
2026,0.0
3849,0.0
3528,0.0
2672,0.0
2021,0.0
3748,0.0
2358,0.0
3251,0.0
3131,0.0
