,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,0.99,0.7,0.7,0.31313130259513855,0.0,0.04040404040404041,1.0,"[10.0, 10.0, 1.0, 1.0, 1.0, 0.1, 0.1]",2999.0,0.5,individualized,improvement,1,,0.036363635212183,1.1618181818181819
1,1.0,0.7,0.7,0.019999999552965164,0.0,0.45,,"[10.0, 10.0, 1.0, 1.0, 1.0, 0.1, 0.1]",2999.0,0.5,individualized,acceptance,1,,0.2919999957084656,3.3029
2,1.0,0.7,0.7,0.019999999552965164,0.0,1.0,,"[10.0, 10.0, 1.0, 1.0, 1.0, 0.1, 0.1]",2999.0,0.5,individualized,counterfactual,1,,0.4139999747276306,3.683500000000001
3,0.99,0.7,0.7,0.23232322931289673,0.0,0.020202020202020204,,"[10.0, 10.0, 1.0, 1.0, 1.0, 0.1, 0.1]",2999.0,0.5,subpopulation,improvement,1,,0.020202020183205605,1.1366666666666667
4,1.0,0.7,0.7,0.009999999776482582,0.0,1.0,,"[10.0, 10.0, 1.0, 1.0, 1.0, 0.1, 0.1]",2999.0,0.5,subpopulation,acceptance,1,,0.39800000190734863,3.6995999999999993
5,0.97,0.7,0.7,0.3505154550075531,0.0,0.020618556701030927,1.0,"[10.0, 10.0, 1.0, 1.0, 1.0, 0.1, 0.1]",2999.0,0.5,individualized,improvement,2,,0.020618556067347527,1.051443298969072
6,1.0,0.7,0.7,0.0,0.0,0.42,,"[10.0, 10.0, 1.0, 1.0, 1.0, 0.1, 0.1]",2999.0,0.5,individualized,acceptance,2,,0.5779999494552612,3.4264000000000006
7,1.0,0.7,0.7,0.0,0.0,1.0,,"[10.0, 10.0, 1.0, 1.0, 1.0, 0.1, 0.1]",2999.0,0.5,individualized,counterfactual,2,,0.8799999952316284,3.706200000000001
8,1.0,0.7,0.7,0.0,0.0,1.0,,"[10.0, 10.0, 1.0, 1.0, 1.0, 0.1, 0.1]",2999.0,0.5,subpopulation,acceptance,2,,0.8520000576972961,
9,0.99,0.7,0.7,0.34343433380126953,0.0,0.050505050505050504,1.0,"[10.0, 10.0, 1.0, 1.0, 1.0, 0.1, 0.1]",2999.0,0.5,individualized,improvement,0,,0.046464644372463226,3.9132
10,1.0,0.7,0.7,0.009999999776482582,0.0,0.54,,"[10.0, 10.0, 1.0, 1.0, 1.0, 0.1, 0.1]",2999.0,0.5,individualized,acceptance,0,,0.5419999957084656,1.1199999999999999
11,1.0,0.7,0.7,0.0,0.0,1.0,,"[10.0, 10.0, 1.0, 1.0, 1.0, 0.1, 0.1]",2999.0,0.5,individualized,counterfactual,0,,0.6859999895095825,3.2657
12,0.99,0.7,0.7,0.3636363744735718,0.0,0.020202020202020204,,"[10.0, 10.0, 1.0, 1.0, 1.0, 0.1, 0.1]",2999.0,0.5,subpopulation,improvement,0,,0.01818181946873665,3.5213
13,1.0,0.7,0.7,0.009999999776482582,0.0,1.0,,"[10.0, 10.0, 1.0, 1.0, 1.0, 0.1, 0.1]",2999.0,0.5,subpopulation,acceptance,0,,0.6700000166893005,1.1046464646464644
