,h_post,h_post_individualized
10988,0.98,
12837,1.0,
11086,0.94,
17981,0.98,
17129,0.92,
14347,0.92,
17565,0.86,
14820,0.98,
11888,0.9,
11404,0.88,
19564,0.92,
11178,0.92,
10298,0.94,
11335,0.92,
15677,0.92,
10615,0.98,
10510,0.84,
11946,0.92,
14485,0.96,
16378,1.0,
19091,0.92,
18336,0.94,
18510,0.94,
14219,1.0,
18048,0.84,
14374,0.98,
14624,0.8,
10797,0.76,
17722,0.88,
11567,0.94,
10813,0.96,
13576,0.82,
15299,0.88,
18073,0.82,
16175,0.98,
17850,0.92,
10670,0.9,
12763,0.84,
13577,0.98,
17562,0.94,
17282,0.98,
13529,0.9,
10343,0.88,
17405,0.98,
10123,0.96,
16230,0.94,
19339,0.92,
16148,0.98,
10730,0.86,
15567,0.96,
19589,0.98,
15466,0.82,
16197,0.96,
16321,0.94,
12458,0.96,
15218,0.96,
18717,1.0,
16200,0.94,
13113,0.8,
10725,0.82,
14660,0.98,
11663,0.96,
12346,0.94,
14735,0.92,
17525,0.86,
13864,0.86,
13162,0.94,
10319,0.94,
12096,0.94,
15982,1.0,
10146,0.98,
16805,0.92,
19630,0.94,
12327,0.94,
19255,0.94,
14055,0.98,
18025,0.9,
15081,0.96,
15293,0.98,
16523,0.84,
10314,0.94,
13822,0.96,
11981,0.96,
15718,0.88,
13305,0.98,
16863,0.9,
12925,0.84,
11020,1.0,
19029,0.8,
13884,0.82,
11091,0.94,
13148,0.92,
19631,0.9,
15599,0.98,
14645,0.88,
19725,0.94,
14112,0.88,
11264,0.8,
12225,0.96,
14885,0.82,
15815,0.98,
10095,0.98,
10992,0.88,
10061,0.98,
14046,0.96,
14732,0.94,
16775,0.96,
15958,0.94,
19583,0.96,
16884,0.92,
16319,0.96,
10166,0.84,
15163,0.98,
19867,0.82,
16227,0.96,
18628,0.98,
10048,1.0,
19748,0.98,
17135,0.96,
18615,0.98,
13893,0.96,
15167,1.0,
12503,0.98,
18931,0.84,
10307,0.92,
15313,0.94,
11017,0.98,
12022,0.98,
16753,0.8,
16615,0.94,
19864,0.96,
10429,0.98,
17444,0.94,
16442,0.98,
17656,0.78,
14350,0.82,
12065,0.98,
12556,0.86,
19633,0.98,
16702,0.82,
10138,0.98,
19458,0.94,
17145,0.82,
14800,0.98,
10722,0.84,
15512,0.94,
11098,0.86,
19694,0.9,
14104,0.96,
16057,0.94,
13032,1.0,
16880,1.0,
18715,0.98,
15693,0.98,
13304,0.98,
11561,0.84,
18107,0.8,
16466,0.94,
15240,0.94,
11461,0.84,
13380,0.98,
16253,0.94,
14546,0.92,
15554,0.9,
16551,0.82,
16704,0.84,
12224,0.96,
13916,0.96,
19093,0.86,
10411,0.86,
10505,0.98,
17778,0.96,
11489,0.84,
11869,0.98,
17119,0.88,
12766,0.96,
11706,0.92,
17173,0.98,
12830,0.78,
19203,0.8,
13701,0.82,
19169,0.68,
10689,0.92,
14117,0.94,
14794,0.88,
19945,0.94,
19777,0.82,
16264,0.9,
12008,0.8,
19932,0.96,
16415,0.88,
11777,0.94,
13840,0.84,
14113,0.92,
17140,0.88,
12280,0.96,
13948,0.92,
17812,0.96,
18887,0.94,
16984,0.92,
