,u_x1,u_x2,u_y,u_x3
500,-0.044875383,-2.4776225,0.8644161,0.0059004775
501,0.77205336,-0.20711486,0.7347748,-0.7746557
502,1.2817869,-1.368884,0.6714984,-0.7999629
503,0.64245605,-1.321463,0.83664,-0.7579775
504,-0.43782932,-0.56141746,0.48217058,-0.13275118
505,0.37670985,1.0592784,0.6819005,0.36387405
506,0.41561395,-0.9749598,0.74863696,-0.32248238
507,0.60663897,-1.4055653,0.036238074,-0.5105252
508,1.2971041,0.9130376,0.56646335,-0.78275144
509,0.7858996,1.0154654,0.8902339,-1.1234167
510,0.5143491,-1.5928676,0.5755062,-2.7163107
511,0.770033,0.5734928,0.112808585,-0.21227646
512,0.59561026,-0.67794716,0.32009304,-0.6180423
513,0.70541394,0.5972156,0.6321529,1.8918215
514,0.50195247,-0.77230364,0.22113526,0.105400816
515,0.5814525,1.8216641,0.0628643,-0.3920866
516,-0.0831846,-0.080401815,0.3421235,-0.49687526
517,0.18175295,-0.34813738,0.14485335,-0.08386808
518,0.75281715,0.01821226,0.5586542,-0.201838
519,0.5115466,-1.6819084,0.2595204,1.5904692
520,0.54100746,0.8931447,0.1473366,0.5208959
521,0.4154662,2.675856,0.44546223,-0.6767583
522,0.34104812,-0.5018901,0.2991755,-0.18795715
523,0.8631424,-0.52015597,0.1538893,-0.6883541
524,1.4611046,-0.39120257,0.5302911,0.3091862
525,0.023153812,0.19276486,0.21463835,1.6967707
526,0.51247245,0.57632,0.14609468,-1.4563552
527,0.42286804,-0.6442732,0.09668791,1.3905463
528,0.38717514,2.7296238,0.9036485,0.41790548
529,0.37355167,-0.692441,0.02428639,0.81241757
530,-0.6477916,-1.16809,0.5199683,-1.7034131
531,0.9392159,-0.92430186,0.5192673,1.1981199
532,0.92116046,0.71984327,0.37639606,-0.19502185
533,0.8340892,0.8785227,0.48997343,1.5127212
534,0.56090987,-0.22096731,0.89379215,-0.03447846
535,1.6126065,0.6022837,0.97799015,0.106774405
536,0.40755188,-1.4038159,0.49121308,0.9803839
537,1.0175996,0.4535883,0.11798823,1.3432199
538,0.60827726,0.5924615,0.041534543,0.28035983
539,0.97410285,-0.16110946,0.8013257,1.6594667
540,0.19024155,1.1325555,0.15103436,2.1447802
541,-0.454598,0.07377044,0.14871466,0.10568206
542,0.78477126,-0.49399287,0.9347553,-1.1968989
543,0.50089335,1.0017997,0.9002458,1.1577996
544,0.61138463,-1.6484138,0.34391022,0.13469055
545,0.9732148,0.45917958,0.604174,-0.045468684
546,0.36222702,-0.027353723,0.8626083,0.7557132
547,0.5516858,-1.3912786,0.873276,-2.4474115
548,0.28899616,0.08140478,0.73697376,-0.4636383
549,-0.2866311,-0.35052112,0.13676262,-1.674704
550,0.49215737,1.1696025,0.7959709,-0.5031258
551,1.0894859,0.17400636,0.7347729,-0.083723836
552,0.25674862,-1.4451717,0.048849583,-0.09637128
553,0.6353756,0.03522012,0.36291945,-1.9248438
554,1.1411979,1.1695439,0.0032749176,-0.1936957
555,0.33144072,1.4225478,0.088594675,0.7880686
556,-0.1737259,-0.7991372,0.19701517,0.036702294
557,-0.064371705,1.0204097,0.894186,0.1387748
558,1.154211,1.5683458,0.16867256,1.1753947
559,1.0097185,-0.38337138,0.15894508,1.11184
560,0.22292948,-0.5412876,0.48421597,0.17576073
561,0.721846,1.7560683,0.38413405,0.8249106
562,1.308027,0.119044624,0.46900213,0.06890654
563,-0.11805481,-1.056804,0.6220603,-0.15444112
564,-0.013533294,-0.9396048,0.43627214,-0.41080368
565,0.16641775,0.52491444,0.3880056,0.4847005
566,0.83623743,-0.0748415,0.17494035,0.894517
567,-0.3733015,-0.36162716,0.8107959,1.1582841
568,-0.23644805,1.5126836,0.15703487,2.7515938
569,0.73248553,-2.0867488,0.35562098,1.1188278
