,x1,x2
504,1.0,1.5
761,0.0,1.9
667,0.1,-0.0
601,0.4,-0.0
621,0.1,1.9
859,1.0,0.0
744,1.0,-0.0
715,0.1,1.3
903,1.1,0.0
844,0.6,0.0
552,-0.0,2.1
947,0.4,1.4
828,-0.1,-0.0
993,0.7,0.0
649,2.3,0.3
851,0.9,0.4
885,0.9,-0.0
713,0.7,-0.0
956,0.1,2.2
729,0.7,2.0
547,0.2,-0.0
590,0.2,2.0
734,0.3,1.6
834,0.2,1.8
542,-0.0,0.2
850,0.1,0.0
617,0.9,1.1
832,0.4,2.0
897,0.4,-0.0
625,0.5,1.4
770,0.8,-0.0
500,0.6,3.1
786,1.1,1.1
694,0.9,0.0
988,0.5,0.0
779,0.5,-0.0
588,0.9,1.5
966,0.6,1.6
937,0.6,0.0
615,-0.0,1.9
507,0.3,0.0
630,0.6,1.9
886,0.7,0.0
685,-0.0,0.1
782,0.3,0.0
567,0.7,1.4
807,1.0,0.0
814,1.1,0.0
503,0.1,0.9
690,0.4,1.4
874,1.6,0.0
812,0.3,0.3
592,1.1,-0.0
506,0.3,0.0
691,0.1,2.0
753,0.5,-0.0
826,0.3,0.0
802,0.5,0.0
548,0.0,0.4
968,0.3,1.5
889,0.1,2.4
877,1.3,1.0
869,0.1,1.4
747,0.4,-0.0
854,0.1,0.0
847,1.5,2.8
706,0.3,1.5
652,0.3,1.3
925,1.6,2.4
973,0.1,2.1
992,0.2,3.5
946,0.7,0.0
749,0.0,1.5
662,0.5,0.0
705,0.0,1.1
741,1.1,0.0
603,0.7,0.0
808,0.9,1.8
776,0.4,0.0
940,1.1,2.8
751,0.4,0.4
569,0.1,1.7
784,0.5,0.0
881,1.2,0.0
820,0.9,0.0
689,0.5,0.0
791,0.5,0.6
628,0.3,3.0
640,0.6,0.0
560,-0.0,1.1
692,0.6,-0.0
766,0.7,2.2
759,1.0,0.7
930,0.6,-0.0
792,0.5,-0.0
530,0.5,3.0
516,0.7,0.0
704,1.0,1.3
564,0.8,-0.0
967,0.0,0.2
