,years_experience,degree,nr_commits,nr_languages,nr_stars
3971,0.0,0.0,1842.0,0.0,0.0
2015,0.0,0.0,1825.0,0.0,0.0
2496,0.0,0.0,1857.0,0.0,0.0
3975,0.0,0.0,846.0,0.0,0.0
3498,0.0,0.0,1829.0,0.0,0.0
3644,0.0,0.0,1848.0,0.0,0.0
3584,0.0,0.0,1831.0,0.0,0.0
3834,0.0,0.0,1855.0,0.0,0.0
3515,0.0,0.0,1838.0,0.0,0.0
3552,0.0,0.0,1822.0,0.0,0.0
3614,0.0,0.0,1834.0,0.0,0.0
3521,0.0,0.0,1858.0,0.0,0.0
2652,0.0,0.0,1833.0,0.0,0.0
3485,0.0,0.0,1834.0,0.0,0.0
3635,0.0,0.0,1856.0,0.0,0.0
2854,0.0,0.0,844.0,0.0,0.0
2012,0.0,0.0,1852.0,0.0,0.0
3433,0.0,0.0,1855.0,0.0,0.0
3742,0.0,0.0,1835.0,0.0,0.0
3801,0.0,0.0,1848.0,0.0,0.0
2228,0.0,0.0,1854.0,0.0,0.0
2113,0.0,0.0,814.0,0.0,2.0
3828,0.0,0.0,838.0,0.0,3.0
3710,0.0,0.0,1841.0,0.0,0.0
2026,0.0,0.0,1838.0,0.0,0.0
3664,0.0,0.0,850.0,0.0,0.0
2454,0.0,0.0,1857.0,0.0,0.0
3241,0.0,0.0,1842.0,0.0,0.0
2712,0.0,0.0,1854.0,0.0,0.0
2863,0.0,0.0,830.0,0.0,0.0
3374,0.0,0.0,1856.0,0.0,0.0
2513,0.0,0.0,1839.0,0.0,0.0
2562,0.0,0.0,1823.0,0.0,0.0
2689,0.0,0.0,1824.0,0.0,0.0
2893,0.0,0.0,832.0,0.0,0.0
3325,0.0,0.0,1851.0,0.0,0.0
2399,0.0,0.0,1852.0,0.0,0.0
2380,0.0,0.0,1845.0,0.0,0.0
2445,0.0,0.0,1855.0,0.0,0.0
2470,0.0,0.0,1855.0,0.0,0.0
2215,0.0,0.0,1836.0,0.0,0.0
3733,0.0,0.0,1840.0,0.0,0.0
2625,0.0,0.0,1863.0,0.0,0.0
2305,0.0,0.0,1855.0,0.0,0.0
2947,0.0,0.0,1825.0,0.0,0.0
2182,0.0,0.0,1838.0,0.0,0.0
3385,0.0,0.0,1823.0,0.0,0.0
3725,0.0,0.0,1838.0,0.0,0.0
2776,0.0,0.0,1845.0,0.0,0.0
2910,0.0,0.0,1854.0,0.0,0.0
2638,0.0,0.0,1834.0,0.0,0.0
3129,0.0,0.0,1837.0,0.0,0.0
3840,0.0,0.0,1844.0,0.0,0.0
2167,0.0,0.0,1850.0,0.0,0.0
2963,0.0,0.0,845.0,0.0,0.0
3317,0.0,0.0,1823.0,0.0,0.0
3859,0.0,0.0,847.0,0.0,0.0
2234,0.0,0.0,1843.0,0.0,0.0
3025,0.0,0.0,1843.0,0.0,0.0
3212,0.0,0.0,1838.0,0.0,0.0
2303,0.0,0.0,1849.0,0.0,0.0
2682,0.0,0.0,1854.0,0.0,0.0
3178,0.0,0.0,1833.0,0.0,0.0
2175,0.0,0.0,1846.0,0.0,0.0
3980,0.0,0.0,1851.0,0.0,0.0
3142,0.0,0.0,1832.0,0.0,0.0
3884,0.0,0.0,842.0,0.0,0.0
3065,0.0,0.0,1852.0,0.0,0.0
3700,0.0,0.0,1836.0,0.0,0.0
2306,0.0,0.0,1824.0,0.0,0.0
3232,0.0,0.0,836.0,0.0,0.0
2188,0.0,0.0,1829.0,0.0,0.0
3886,0.0,0.0,1847.0,0.0,0.0
2676,0.0,0.0,842.0,0.0,0.0
3008,0.0,0.0,1860.0,0.0,0.0
2491,0.0,0.0,1843.0,0.0,0.0
3719,0.0,0.0,1834.0,0.0,0.0
2710,0.0,0.0,1842.0,0.0,0.0
3543,0.0,0.0,844.0,0.0,0.0
2913,0.0,0.0,846.0,0.0,0.0
2981,0.0,0.0,1836.0,0.0,0.0
2785,0.0,0.0,1852.0,0.0,0.0
3961,0.0,0.0,1829.0,0.0,0.0
2384,0.0,0.0,1831.0,0.0,0.0
3014,0.0,0.0,1850.0,0.0,0.0
2559,0.0,0.0,1843.0,0.0,0.0
3925,0.0,0.0,1846.0,0.0,0.0
3229,0.0,0.0,1854.0,0.0,0.0
3451,0.0,0.0,845.0,0.0,0.0
3682,0.0,0.0,1850.0,0.0,0.0
3082,0.0,0.0,2869.0,0.0,0.0
2660,0.0,0.0,824.0,0.0,0.0
2618,0.0,0.0,834.0,0.0,0.0
3928,0.0,0.0,844.0,0.0,0.0
3461,0.0,0.0,832.0,0.0,0.0
2173,0.0,0.0,820.0,0.0,3.0
2451,0.0,0.0,1845.0,0.0,0.0
3874,0.0,0.0,1833.0,0.0,0.0
2847,0.0,0.0,1825.0,0.0,0.0
2057,0.0,0.0,1848.0,0.0,0.0
2705,0.0,0.0,1840.0,0.0,0.0
3270,0.0,0.0,1846.0,0.0,0.0
2181,0.0,0.0,1843.0,0.0,0.0
2252,0.0,0.0,1833.0,0.0,0.0
2366,0.0,0.0,842.0,0.0,0.0
2921,0.0,0.0,1837.0,0.0,0.0
3296,0.0,0.0,1856.0,0.0,0.0
2535,0.0,0.0,1840.0,0.0,0.0
3113,0.0,0.0,2852.0,0.0,0.0
3164,0.0,0.0,1850.0,0.0,0.0
2699,0.0,0.0,1835.0,0.0,0.0
3754,0.0,0.0,1843.0,0.0,0.0
3262,0.0,0.0,1845.0,0.0,0.0
3102,0.0,0.0,1859.0,0.0,0.0
2222,0.0,0.0,833.0,0.0,0.0
2211,0.0,0.0,1839.0,0.0,0.0
2795,0.0,0.0,1835.0,0.0,0.0
2456,0.0,0.0,1834.0,0.0,0.0
2274,0.0,0.0,1831.0,0.0,0.0
2953,0.0,0.0,1848.0,0.0,0.0
3268,0.0,0.0,1831.0,0.0,0.0
2920,0.0,0.0,1852.0,0.0,0.0
2993,0.0,0.0,1829.0,0.0,0.0
2177,0.0,0.0,829.0,0.0,0.0
2194,0.0,0.0,1817.0,0.0,0.0
3050,0.0,0.0,1841.0,0.0,0.0
3610,0.0,0.0,1836.0,0.0,0.0
2169,0.0,0.0,2839.0,0.0,0.0
2201,0.0,0.0,1836.0,0.0,0.0
2864,0.0,0.0,834.0,0.0,0.0
3842,0.0,0.0,833.0,0.0,0.0
2179,0.0,0.0,1840.0,0.0,0.0
2904,0.0,0.0,1861.0,0.0,0.0
2484,0.0,0.0,1820.0,0.0,0.0
2492,0.0,0.0,1835.0,0.0,0.0
2959,0.0,0.0,1859.0,0.0,0.0
2323,0.0,0.0,1847.0,0.0,0.0
2065,0.0,0.0,1837.0,0.0,0.0
3022,0.0,0.0,1846.0,0.0,0.0
3421,0.0,0.0,1850.0,0.0,0.0
3233,0.0,0.0,827.0,0.0,0.0
2814,0.0,0.0,1828.0,0.0,0.0
3271,0.0,0.0,1825.0,0.0,0.0
2615,0.0,0.0,1855.0,0.0,0.0
2359,0.0,0.0,1854.0,0.0,0.0
3396,0.0,0.0,1830.0,0.0,0.0
3500,0.0,0.0,842.0,0.0,0.0
2774,0.0,0.0,839.0,0.0,0.0
3706,0.0,0.0,1858.0,0.0,0.0
2232,0.0,0.0,1831.0,0.0,0.0
2263,0.0,0.0,1814.0,0.0,0.0
2873,0.0,0.0,831.0,0.0,0.0
2101,0.0,0.0,1834.0,0.0,0.0
3507,0.0,0.0,1829.0,0.0,0.0
3639,0.0,0.0,1840.0,0.0,0.0
3401,0.0,0.0,1843.0,0.0,0.0
3227,0.0,0.0,2862.0,0.0,0.0
2088,0.0,0.0,1837.0,0.0,0.0
2520,0.0,0.0,1863.0,0.0,0.0
3951,0.0,0.0,1822.0,0.0,0.0
2487,0.0,0.0,1834.0,0.0,0.0
2796,0.0,0.0,1843.0,0.0,0.0
2283,0.0,0.0,1849.0,0.0,0.0
2085,0.0,0.0,1835.0,0.0,0.0
3010,0.0,0.0,2838.0,0.0,0.0
3155,0.0,0.0,1851.0,0.0,0.0
2374,0.0,0.0,1831.0,0.0,0.0
2592,0.0,0.0,1838.0,0.0,0.0
2604,0.0,0.0,1825.0,0.0,0.0
2734,0.0,0.0,1826.0,0.0,0.0
3779,0.0,0.0,1835.0,0.0,0.0
3823,0.0,0.0,1857.0,0.0,0.0
2972,0.0,0.0,828.0,0.0,0.0
2720,0.0,0.0,1855.0,0.0,0.0
3605,0.0,0.0,1853.0,0.0,0.0
2137,0.0,0.0,1843.0,0.0,0.0
2025,0.0,0.0,1852.0,0.0,0.0
3209,0.0,0.0,1856.0,0.0,0.0
2372,0.0,0.0,849.0,0.0,0.0
3558,0.0,0.0,847.0,0.0,0.0
2460,0.0,0.0,1844.0,0.0,0.0
3305,0.0,0.0,0.0,0.0,2.0
2936,0.0,0.0,1841.0,0.0,0.0
3783,0.0,0.0,837.0,0.0,0.0
2711,0.0,0.0,1833.0,0.0,0.0
3795,0.0,0.0,1827.0,0.0,0.0
3818,0.0,0.0,845.0,0.0,0.0
