,age,gender,experience,loan_amount,loan_duration,income,saving
6542,-30.55349,1.0,-0.39350536,2.1668622,1.8560672,0.48205882,7.4682064
6116,-33.612587,1.0,-0.34634522,7.5096183,20.999598,4.6929464,41.35344
7711,-32.60421,1.0,-0.38030618,3.2144136,6.968096,0.48776293,14.228065
6571,-30.755638,1.0,-0.3894906,2.0286775,3.8426588,1.3342227,6.704292
5712,-32.138336,1.0,-0.36486644,5.700473,14.89103,3.001029,28.223309
8924,-31.996431,1.0,-0.3913863,1.7722254,2.1147451,0.5499319,6.706008
7595,-34.104733,1.0,-0.36718512,4.2359047,11.296872,1.8874264,23.731781
5402,-29.46761,1.0,-0.373164,5.3049254,14.606352,2.9787464,26.444965
7027,-30.14148,1.0,-0.3932957,2.0711555,2.8956861,0.2986355,9.162995
5187,-31.716467,1.0,-0.3744412,4.4002056,10.562244,1.7022171,20.626905
5537,-32.14815,1.0,-0.35770434,6.6489053,17.980831,3.954023,34.302067
7344,-30.631992,1.0,-0.3944501,1.675846,2.1228514,-3.3219712,-8.490719
7498,-30.791693,1.0,-0.32062784,11.260659,34.062626,8.536853,64.92538
7875,-33.15919,1.0,-0.3700888,4.426727,10.872221,1.6968426,22.792816
7331,-31.575422,1.0,-0.3435716,9.051635,24.5388,6.390732,46.663074
9512,-33.034588,1.0,-0.35864645,6.1300144,16.674004,3.2145393,32.054028
5662,-33.175335,1.0,-0.32291448,10.55454,29.92822,7.9672093,59.22004
7104,-32.06872,1.0,-0.372844,4.5046625,11.107561,1.7990366,21.942205
7763,-30.123127,1.0,-0.36047363,7.047701,18.561012,4.4004855,35.96562
5396,-32.439674,1.0,-0.38733846,2.2822394,3.6953766,1.2550153,5.4530683
7846,-32.803783,1.0,-0.34642008,7.763545,21.666676,5.065873,42.3542
8772,-31.556805,1.0,-0.36959472,4.9538865,13.601351,2.265011,25.76429
6286,-31.26113,1.0,-0.38999048,2.0726008,3.2932968,0.37136713,9.296692
9265,-32.124317,1.0,-0.38647938,2.8220448,4.6601977,1.3013488,7.451624
8364,-29.60411,1.0,-0.39719117,1.7501314,1.685712,1.0957428,4.6110883
8782,-30.614408,1.0,-0.3938725,2.173407,2.1620498,-6.116193,-3.6442125
7475,-31.998055,1.0,-0.3732401,4.472681,10.916334,1.6684915,21.409607
5257,-33.167126,1.0,-0.31693798,10.620229,31.876673,7.9433074,63.480988
7329,-32.680325,1.0,-0.3789729,3.4900503,7.6441965,0.76285183,14.561609
6799,-32.7258,1.0,-0.35122555,6.9905725,20.19906,4.290003,38.5363
5089,-33.44111,1.0,-0.37093264,4.3158855,10.425062,1.5785607,21.110027
7647,-32.902863,1.0,-0.38624588,2.0918608,3.2656724,0.35195568,9.57805
5886,-31.906652,1.0,-0.36196896,6.2762895,15.722004,3.2857566,31.78994
7927,-32.45304,1.0,-0.39144796,1.6016873,1.1913229,0.0676655,8.852611
6982,-32.420815,1.0,-0.38342476,3.0983853,5.7033854,0.37319666,11.641892
8327,-31.679586,1.0,-0.3893808,2.0084324,3.1281068,0.29401043,9.232315
7634,-31.806395,1.0,-0.37728697,3.9486334,9.200519,1.2454178,18.1459
6098,-33.24858,1.0,-0.38103592,2.9967566,6.1740584,0.25601372,12.400444
8328,-33.77497,1.0,-0.34372634,7.6786838,21.886097,5.060959,42.91364
