ix,goal_cost,intv_cost
6542,0.631,1.05
6116,0.741,0.12000000000000002
7711,0.73,0.13
6571,0.611,0.3600000000000001
5712,0.741,0.45000000000000007
8924,0.617,0.31
7595,0.741,0.8600000000000001
5402,0.741,2.65
7027,0.643,1.2000000000000002
5187,0.741,0.13
5537,0.741,1.4400000000000002
7344,0.602,1.7900000000000003
7498,0.741,2.75
7875,0.741,0.45000000000000007
7331,0.741,1.96
9512,0.741,0.6000000000000001
5662,0.741,1.46
7104,0.741,1.12
7763,0.741,3.86
5396,0.649,0.52
7846,0.741,0.010000000000000002
8772,0.741,0.74
6286,0.614,0.7200000000000001
9265,0.613,0.72
8364,0.603,3.06
8782,0.615,2.17
7475,0.741,0.010000000000000002
5257,0.741,0.8900000000000001
7329,0.736,0.36000000000000004
6799,0.741,0.6500000000000001
5089,0.741,1.11
7647,0.611,0.78
5886,0.741,0.61
7927,0.61,0.76
6982,0.66,0.42000000000000004
8327,0.634,1.7000000000000002
7634,0.7409999966621399,0.0
6098,0.675,0.43000000000000005
8328,0.741,0.22000000000000003
8452,0.741,1.55
7144,0.741,0.24000000000000002
9411,0.607,5.0200000000000005
7244,0.741,1.2400000000000002
6962,0.694,1.6500000000000001
9342,0.741,1.76
9685,0.741,0.75
6993,0.631,2.8599999999999994
7563,0.741,0.32000000000000006
7564,0.741,0.22000000000000003
9988,0.741,1.59
5641,0.733,1.1500000000000001
6466,0.741,0.21000000000000002
8013,0.687,0.44000000000000006
5473,0.741,1.02
7263,0.741,0.24000000000000002
8357,0.741,0.3400000000000001
6005,0.703,0.46
9455,0.741,0.13
7433,0.609,0.6000000000000001
5415,0.741,0.010000000000000002
7504,0.741,1.11
8168,0.702,0.13
7852,0.741,0.33000000000000007
5468,0.633,0.14
8479,0.741,0.11000000000000001
7839,0.613,0.66
7444,0.735,0.010000000000000002
9275,0.741,0.07
6989,0.675,1.77
9951,0.657,2.9099999999999997
9521,0.739,0.32000000000000006
6400,0.604,3.3
5960,0.741,1.1400000000000001
8314,0.741,0.61
8753,0.7409999966621399,0.0
5392,0.741,0.23
8043,0.741,0.1
7552,0.665,0.16999999999999998
9459,0.741,1.71
6333,0.725,2.21
5362,0.741,0.32000000000000006
9431,0.61,0.32000000000000006
8449,0.614,1.4400000000000002
8904,0.601,2.13
6880,0.724,1.11
7667,0.606,0.34
9778,0.741,0.17
6704,0.741,4.1
6500,0.65,0.51
6134,0.702,0.33000000000000007
7203,0.741,1.66
7956,0.741,0.6300000000000001
5013,0.619,0.65
5832,0.7379999756813049,0.0
8692,0.741,1.02
6183,0.678,0.13
6459,0.741,0.3400000000000001
6194,0.676,1.32
7767,0.679,0.5700000000000001
6759,0.675,1.4300000000000002
