,y
2653,0.0
3398,0.0
3497,0.0
2983,0.0
2854,0.0
2155,0.0
3851,0.0
2658,0.0
3359,0.0
3683,0.0
3411,1.0
2625,0.0
2333,0.0
3929,0.0
3479,0.0
2235,0.0
2278,0.0
3894,0.0
2446,0.0
3512,1.0
3148,0.0
3189,1.0
2851,1.0
3939,0.0
3352,0.0
3964,0.0
3976,0.0
2627,0.0
3644,0.0
3021,0.0
2597,0.0
2589,0.0
3468,1.0
3024,0.0
3402,0.0
3308,0.0
3642,0.0
2253,1.0
3273,0.0
2978,0.0
3355,0.0
3738,0.0
2136,0.0
2674,0.0
3210,0.0
2022,0.0
2125,0.0
2867,0.0
3607,0.0
3559,0.0
3007,0.0
2491,0.0
2471,0.0
3983,0.0
3443,0.0
3111,0.0
3528,0.0
2705,0.0
2182,1.0
2286,0.0
3924,0.0
3913,0.0
2098,0.0
3096,0.0
3709,0.0
2163,0.0
2697,0.0
3581,0.0
3725,0.0
2868,0.0
2462,0.0
3585,0.0
3259,0.0
3163,0.0
3039,0.0
3942,0.0
2239,0.0
3451,0.0
3002,0.0
2727,0.0
2034,0.0
2968,0.0
3632,0.0
2000,0.0
3034,0.0
2592,0.0
2216,1.0
3410,0.0
2850,0.0
2410,0.0
3307,0.0
2297,0.0
3351,0.0
2775,0.0
3079,1.0
2954,0.0
2208,0.0
3108,0.0
3764,0.0
2303,0.0
3485,1.0
2565,0.0
3984,0.0
2782,0.0
2907,0.0
3145,0.0
3866,1.0
2467,0.0
3837,0.0
2475,0.0
3347,0.0
3708,1.0
3250,0.0
3130,0.0
2304,0.0
3380,0.0
3945,0.0
2051,0.0
2753,0.0
2576,0.0
3392,0.0
2540,0.0
2317,0.0
2009,0.0
2201,0.0
3594,0.0
2197,0.0
3663,0.0
3365,0.0
3881,0.0
3179,0.0
2743,0.0
2612,0.0
3502,0.0
3804,1.0
3202,1.0
2858,0.0
3966,0.0
2809,0.0
2894,0.0
2839,0.0
2368,1.0
3763,0.0
2608,1.0
3078,0.0
2257,0.0
3788,0.0
2291,1.0
2714,0.0
2459,0.0
3157,0.0
3716,0.0
3546,0.0
2828,0.0
2530,0.0
3992,0.0
2875,0.0
3447,0.0
2441,0.0
3522,0.0
3362,1.0
3252,1.0
2551,0.0
3605,0.0
2579,0.0
2904,0.0
2140,0.0
2183,0.0
2187,0.0
2922,0.0
2308,0.0
3435,0.0
3201,0.0
3244,0.0
3430,0.0
3932,0.0
3300,0.0
2072,0.0
2764,0.0
3617,0.0
2736,1.0
2458,1.0
2629,0.0
3353,0.0
3830,1.0
3357,1.0
2673,0.0
3309,0.0
2369,0.0
2498,0.0
3959,0.0
2664,0.0
2577,1.0
3560,0.0
2105,0.0
3298,0.0
3118,0.0
3399,0.0
2783,0.0
3612,0.0
