ix,goal_cost,intv_cost
1657,1.0,0.9
1350,1.0,1.5999999999999999
1061,1.0,3.4
1154,1.0,0.7
1253,1.0,0.6
1509,1.0,0.5
1685,1.0,2.4000000000000004
1373,1.0,1.8
1954,1.0,0.30000000000000004
1177,1.0,1.0
1097,1.0,1.1
1486,1.0,3.0000000000000004
1217,1.0,3.7
1286,1.0,2.0
1863,1.0,3.0000000000000004
1498,1.0,4.0
1117,1.0,0.30000000000000004
1987,1.0,1.0
1165,1.0,0.30000000000000004
1865,1.0,3.1
1674,1.0,1.5
1180,1.0,0.8
1290,1.0,2.5
1917,1.0,2.0
1861,1.0,0.4
1676,1.0,2.6
1737,1.0,3.4
1873,1.0,1.5
1099,1.0,0.2
1077,1.0,0.2
1510,1.0,1.1
1068,1.0,2.7
1072,1.0,3.4
1480,1.0,1.9000000000000001
1172,1.0,1.5
1329,1.0,2.5
1234,1.0,2.6999999999999997
1704,1.0,0.2
1872,1.0,1.3
1335,1.0,6.200000000000001
1901,1.0,1.0
1691,1.0,1.8
1700,1.0,3.4
1807,1.0,0.6
1433,1.0,0.8
1533,1.0,1.8
1351,1.0,2.8
1541,1.0,0.4
1122,1.0,13.6
1909,1.0,5.4
1625,1.0,0.2
1268,1.0,0.2
1542,1.0,0.8
1985,1.0,1.4
1588,1.0,1.3
1306,1.0,0.30000000000000004
1082,1.0,0.5
1841,1.0,1.5
1221,1.0,7.9
1980,1.0,2.0
1853,1.0,0.6
1586,1.0,1.2999999999999998
1028,1.0,1.4
1070,1.0,3.1999999999999997
1563,1.0,1.9000000000000001
1767,1.0,0.7
1523,1.0,0.2
1218,1.0,2.1
1947,1.0,4.0
1390,1.0,1.3
1376,1.0,0.2
1828,1.0,2.2
1512,1.0,2.2
1630,1.0,8.0
1733,1.0,2.4
1292,1.0,0.4
1730,1.0,4.5
1966,1.0,2.4000000000000004
1923,1.0,2.2
1537,1.0,0.4
1727,1.0,0.6
1703,1.0,0.8
1246,1.0,3.2
1885,1.0,0.30000000000000004
1942,1.0,1.6
1552,1.0,3.9
1132,1.0,1.9
1757,1.0,1.3
1225,1.0,0.7
1516,1.0,0.1
1898,1.0,1.0
1577,1.0,1.5
1065,1.0,3.9
1426,1.0,1.7000000000000002
1829,1.0,2.0
1219,1.0,4.0
1914,1.0,1.2
1422,1.0,1.1
1880,1.0,2.9
1855,1.0,2.0
