,years_experience,degree
3978,0.0,2.0
2625,2.0,1.0
2453,1.0,1.0
3580,2.0,0.0
2720,0.0,1.0
2939,0.0,2.0
2351,0.0,2.0
3623,2.0,0.0
3650,1.0,1.0
3041,1.0,1.0
2324,0.0,2.0
2027,0.0,2.0
2834,1.0,1.0
2726,0.0,2.0
3343,0.0,3.0
3548,0.0,2.0
3415,1.0,1.0
3539,2.0,1.0
3680,1.0,1.0
3926,1.0,1.0
2500,1.0,1.0
3102,0.0,2.0
2941,0.0,1.0
3667,1.0,1.0
3683,2.0,0.0
3058,0.0,1.0
3750,0.0,1.0
3111,2.0,0.0
2365,1.0,0.0
3287,1.0,1.0
2867,1.0,3.0
2238,0.0,2.0
3350,2.0,0.0
2491,2.0,1.0
3298,0.0,2.0
2153,0.0,2.0
3492,0.0,3.0
2884,1.0,1.0
3271,1.0,1.0
3145,0.0,2.0
3328,0.0,2.0
2024,2.0,0.0
3045,1.0,1.0
2315,0.0,2.0
3912,1.0,2.0
3001,0.0,2.0
3052,0.0,1.0
3495,0.0,1.0
2173,1.0,1.0
2445,0.0,2.0
3146,2.0,1.0
2436,0.0,1.0
3503,0.0,2.0
3098,2.0,1.0
3248,0.0,3.0
2709,1.0,1.0
3634,0.0,2.0
3593,1.0,1.0
2291,0.0,1.0
3086,1.0,2.0
2813,0.0,3.0
2932,1.0,1.0
2970,0.0,3.0
3360,0.0,2.0
3893,1.0,1.0
2672,0.0,2.0
2311,1.0,1.0
2133,0.0,2.0
2542,1.0,1.0
2768,0.0,3.0
2249,1.0,3.0
3191,1.0,1.0
2420,1.0,3.0
2403,1.0,1.0
3263,2.0,0.0
2002,0.0,3.0
2535,0.0,2.0
3988,0.0,3.0
2559,0.0,1.0
3367,0.0,3.0
3176,1.0,1.0
3038,0.0,2.0
3647,0.0,2.0
3775,0.0,2.0
3525,2.0,0.0
3655,0.0,2.0
3316,2.0,0.0
2405,0.0,2.0
3252,1.0,1.0
2543,0.0,1.0
3668,1.0,1.0
2263,0.0,1.0
3363,1.0,1.0
3477,0.0,3.0
2634,1.0,1.0
3986,1.0,2.0
3565,2.0,1.0
2004,0.0,3.0
2100,1.0,1.0
2861,1.0,1.0
3043,0.0,3.0
3290,2.0,0.0
3963,0.0,1.0
2701,1.0,1.0
2976,2.0,0.0
3229,2.0,2.0
2359,0.0,2.0
2735,2.0,0.0
3305,0.0,1.0
3023,0.0,1.0
3801,0.0,2.0
3840,2.0,0.0
3745,1.0,1.0
3709,0.0,1.0
2284,0.0,2.0
2012,0.0,2.0
3206,0.0,2.0
2715,1.0,1.0
2290,1.0,1.0
2921,0.0,2.0
2104,0.0,3.0
2561,3.0,0.0
2042,1.0,1.0
2255,1.0,1.0
2785,0.0,1.0
3773,1.0,1.0
2514,0.0,2.0
2524,1.0,1.0
2488,0.0,1.0
2645,0.0,3.0
2401,0.0,3.0
2963,0.0,2.0
3406,1.0,1.0
3881,1.0,1.0
3900,1.0,1.0
3957,0.0,2.0
2993,2.0,0.0
3013,1.0,1.0
2268,3.0,1.0
3485,0.0,1.0
3269,3.0,1.0
3267,1.0,1.0
3178,1.0,1.0
3606,0.0,3.0
2673,0.0,2.0
2816,0.0,2.0
2666,2.0,0.0
2120,0.0,3.0
2840,0.0,3.0
3559,3.0,1.0
3459,0.0,1.0
3325,0.0,1.0
2111,1.0,1.0
3183,0.0,2.0
3714,1.0,3.0
2753,2.0,1.0
2031,0.0,2.0
3414,0.0,2.0
3306,1.0,1.0
2611,1.0,1.0
3249,2.0,0.0
2942,1.0,3.0
3166,2.0,0.0
2497,2.0,1.0
3355,1.0,1.0
2797,0.0,1.0
2152,1.0,2.0
2170,0.0,3.0
2037,2.0,0.0
2538,0.0,2.0
2829,0.0,3.0
2011,1.0,1.0
2742,0.0,2.0
2890,2.0,0.0
2826,0.0,3.0
3310,1.0,3.0
2370,1.0,3.0
2780,1.0,3.0
3570,1.0,1.0
2065,2.0,0.0
2794,1.0,1.0
3488,2.0,1.0
2685,0.0,3.0
2602,1.0,2.0
3540,1.0,1.0
2998,0.0,1.0
3072,0.0,3.0
3273,1.0,3.0
2800,1.0,1.0
3883,2.0,0.0
3974,2.0,0.0
3020,0.0,2.0
2516,1.0,3.0
2301,0.0,3.0
3713,0.0,2.0
2323,0.0,3.0
2274,1.0,1.0
2305,0.0,3.0
3087,1.0,1.0
3467,2.0,1.0
