,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,0.9886363636363636,0.75,0.75,0.9080459475517273,0.0,0.9080459770114943,0.9080459770114943,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,2,,0.9149425625801086,0.9568181818181819
1,1.0,0.75,0.75,0.022727273404598236,0.0,0.9886363636363636,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,2,,0.9204546213150024,0.95
2,1.0,0.75,0.75,0.04545454680919647,0.0,0.9886363636363636,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,counterfactual,2,,0.9386364221572876,1.9738636363636362
3,1.0,0.75,0.75,0.8409090638160706,0.0,0.8409090909090909,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,2,,0.8500000238418579,0.95
4,1.0,0.75,0.75,0.09090909361839294,0.0,0.9431818181818182,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,2,,0.9568182229995728,2.0
5,1.0,0.75,0.75,0.9090909361839294,0.0,0.9090909090909091,0.9090909090909091,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,1,,0.9272726774215698,0.8704545454545454
6,1.0,0.75,0.75,0.022727273404598236,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,1,,0.8931818008422852,0.9170454545454546
7,1.0,0.75,0.75,0.06818182021379471,0.0,0.9772727272727273,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,counterfactual,1,,0.9022727012634277,1.779310344827586
8,0.9886363636363636,0.75,0.75,0.8505747318267822,0.0,0.8505747126436781,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,1,,0.8597701191902161,0.9136363636363637
9,1.0,0.75,0.75,0.04545454680919647,0.0,0.9318181818181818,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,1,,0.9431818127632141,1.964367816091954
10,0.9886363636363636,0.75,0.75,0.9195402264595032,0.0,0.9195402298850575,0.9195402298850575,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,improvement,0,,0.9333332777023315,0.8988636363636364
11,1.0,0.75,0.75,0.04545454680919647,0.0,1.0,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,acceptance,0,,0.9477273225784302,0.8931818181818181
12,1.0,0.75,0.75,0.06818182021379471,0.0,0.9659090909090909,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,individualized,counterfactual,0,,0.9340909123420715,1.8761363636363635
13,1.0,0.75,0.75,0.8409090638160706,0.0,0.8409090909090909,,"[1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,improvement,0,,0.8727272152900696,0.9170454545454547
14,1.0,0.75,0.75,0.034090910106897354,0.0,0.9204545454545454,,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",2999.0,0.5,subpopulation,acceptance,0,,0.9204546213150024,
