,y
299,1.0
274,0.0
339,0.0
401,1.0
372,1.0
410,0.0
258,0.0
481,0.0
327,1.0
359,1.0
291,1.0
264,0.0
367,1.0
282,1.0
471,0.0
357,0.0
356,0.0
488,0.0
325,1.0
305,1.0
318,0.0
365,1.0
470,1.0
316,1.0
434,1.0
459,1.0
448,1.0
454,1.0
292,1.0
421,1.0
368,0.0
472,1.0
290,1.0
308,1.0
323,0.0
333,0.0
385,1.0
493,1.0
252,1.0
386,1.0
366,1.0
319,1.0
416,1.0
296,1.0
280,1.0
304,1.0
321,1.0
348,0.0
281,1.0
424,1.0
251,1.0
324,1.0
436,1.0
256,0.0
383,1.0
379,1.0
395,1.0
317,1.0
490,1.0
400,0.0
336,0.0
427,1.0
388,1.0
486,1.0
415,1.0
328,1.0
476,0.0
473,1.0
437,1.0
364,1.0
484,0.0
347,0.0
355,0.0
431,0.0
255,0.0
310,1.0
309,1.0
407,1.0
439,1.0
263,1.0
422,1.0
315,1.0
419,0.0
412,0.0
312,1.0
381,1.0
429,1.0
428,0.0
380,1.0
335,1.0
293,1.0
447,1.0
483,0.0
285,1.0
338,0.0
442,0.0
411,1.0
287,1.0
353,0.0
354,1.0
