,y
299,0.0
274,0.0
339,0.0
401,1.0
372,0.0
410,0.0
258,0.0
481,0.0
327,1.0
359,0.0
291,1.0
264,0.0
367,0.0
282,1.0
471,0.0
357,0.0
356,0.0
488,0.0
325,0.0
305,0.0
318,0.0
365,0.0
470,0.0
316,0.0
434,0.0
459,0.0
448,1.0
454,0.0
292,0.0
421,0.0
368,0.0
472,0.0
290,0.0
308,1.0
323,0.0
333,0.0
385,0.0
493,0.0
252,0.0
386,1.0
366,1.0
319,1.0
416,0.0
296,0.0
280,0.0
304,1.0
321,0.0
348,0.0
281,1.0
424,0.0
251,0.0
324,0.0
436,1.0
256,0.0
383,0.0
379,1.0
395,0.0
317,0.0
490,0.0
400,0.0
336,0.0
427,0.0
388,0.0
486,0.0
415,0.0
328,0.0
476,0.0
473,0.0
437,0.0
364,0.0
484,0.0
347,0.0
355,0.0
431,0.0
255,0.0
310,1.0
309,0.0
407,0.0
439,0.0
263,0.0
422,0.0
315,1.0
419,0.0
412,0.0
312,0.0
381,0.0
429,0.0
428,0.0
380,1.0
335,0.0
293,0.0
447,0.0
483,0.0
285,0.0
338,0.0
442,0.0
411,0.0
287,0.0
353,0.0
354,1.0
