,0
1680,1.0
1512,1.0
1875,1.0
1195,1.0
1016,1.0
1614,1.0
1271,1.0
1483,1.0
1911,1.0
1406,1.0
1118,1.0
1149,1.0
1399,1.0
1454,1.0
1203,1.0
1802,1.0
1263,1.0
1482,1.0
1100,1.0
1068,1.0
1559,1.0
1977,1.0
1276,1.0
1794,1.0
1786,1.0
1382,1.0
1185,1.0
1429,1.0
1588,1.0
1876,1.0
1814,1.0
1496,1.0
1304,1.0
1104,1.0
1472,1.0
1041,1.0
1683,1.0
1636,1.0
1674,1.0
1880,1.0
1955,1.0
1243,1.0
1478,1.0
1810,1.0
1563,1.0
1225,1.0
1446,1.0
1623,1.0
1221,1.0
1386,1.0
1105,1.0
1344,1.0
1292,1.0
1686,1.0
1038,1.0
1409,1.0
1464,1.0
1177,1.0
1918,1.0
1168,1.0
1733,1.0
1480,1.0
1175,1.0
1110,1.0
1278,1.0
1946,1.0
1209,1.0
1321,1.0
1963,1.0
1111,1.0
1613,1.0
1501,1.0
1805,1.0
1975,1.0
1844,1.0
1350,1.0
1707,1.0
1533,1.0
1065,1.0
1365,1.0
1063,1.0
1974,1.0
1700,1.0
1039,1.0
1152,1.0
1215,1.0
1006,1.0
1643,1.0
1914,1.0
1450,1.0
1829,1.0
1923,1.0
1938,1.0
1159,1.0
1594,1.0
1070,1.0
1311,1.0
1547,1.0
1657,1.0
1515,1.0
