,y_hat
311,False
324,False
457,False
440,False
318,False
344,False
278,False
454,False
330,False
445,False
483,False
360,False
262,False
414,False
487,False
332,False
270,False
397,False
485,False
496,False
376,False
450,False
257,False
258,False
380,False
336,False
327,False
430,False
460,False
369,False
320,False
447,False
273,False
297,False
350,False
268,False
274,False
379,False
354,False
260,False
385,False
456,False
340,False
395,False
406,False
448,False
431,False
412,False
436,False
282,False
499,False
287,False
276,False
479,False
489,False
312,False
301,False
443,False
442,False
465,False
383,False
386,False
357,False
307,False
370,False
472,False
470,False
407,False
281,False
428,False
356,False
435,False
433,False
269,False
469,False
308,False
427,False
347,False
253,False
388,False
288,False
426,False
298,False
461,False
462,False
393,False
488,False
374,False
277,False
333,False
303,False
382,False
367,False
353,False
408,False
366,False
416,False
497,False
294,False
361,False
