ix,goal_cost,intv_cost
904,0.845,2.4
594,0.754,3.2
729,0.755,0.8
801,0.768,0.9
880,0.766,0.8
873,0.77,0.1
829,0.784,1.2
864,0.7720000147819519,1.5
817,0.829,1.3
649,0.764,3.3
832,0.81,0.5
991,0.755,2.2
657,0.806,1.3
716,0.752,1.5
898,0.7649999856948853,1.0
766,0.757,4.199999999999999
852,0.76,7.300000000000001
580,0.754,0.9
685,0.754,3.1
775,0.755,1.2
629,0.775,0.6
979,0.765,2.6
994,0.7609999775886536,0.5
919,0.781,1.4
692,0.854,1.6
916,0.76,2.0
813,0.761,4.3
689,0.752,4.8
614,0.758,1.1
712,0.763,2.6
943,0.757,4.2
700,0.9599999785423279,2.0
628,0.793,1.9
946,0.765999972820282,1.0
533,0.814,1.4
704,0.758,5.2
576,0.757,3.2
683,0.755,4.1
921,0.763,3.9000000000000004
759,0.759,6.0
723,0.768,3.1
781,0.772,1.2
635,0.773,6.4
796,0.7649999856948853,1.0
620,0.757,4.3
800,0.838,1.9
702,0.761,0.7
694,0.787,1.1
968,0.779,1.2
816,0.762,3.0
675,0.777999997138977,1.5
865,0.764,1.4
871,0.752,3.1
602,0.759,2.9
868,0.7829999923706055,0.0
930,0.754,2.7
928,0.885,2.8
613,0.753,2.7
812,0.761,3.0
951,0.757,2.6
650,0.801,1.4
940,0.765,1.6
761,0.76,0.7
687,0.763,4.1
920,0.755,1.8
975,0.7580000162124634,1.0
967,0.769,3.7
508,0.763,1.2000000000000002
888,0.758,2.2
664,0.755,2.4000000000000004
512,0.754,3.3
717,0.769,2.1
661,0.751,4.5
794,0.768,4.0
860,0.7850000262260437,1.0
517,0.754,1.2
584,0.815,1.2
811,0.756,1.4000000000000001
612,0.758,2.2
875,0.768,5.9
725,0.766,3.2
569,0.783,0.9
854,0.763,1.9
908,0.76,2.5
912,0.76,1.7000000000000002
577,0.768,1.6
724,0.758,1.1
521,0.755,3.7
805,0.751,3.5999999999999996
963,0.754,3.0
771,0.7559999823570251,3.0
732,0.806,0.7
895,0.774,1.5
623,0.751,4.1
970,0.751,5.1
913,0.775,1.7
980,0.756,3.4000000000000004
654,0.834,1.6
788,0.753,3.8
915,0.8690000176429749,1.5
