,years_experience,degree,nr_commits,nr_languages,nr_stars
0,1.0,0.0,15.0,2.0,3.0
1,0.0,2.0,5.0,4.0,0.0
2,1.0,3.0,1013.0,13.0,15.0
3,6.0,2.0,6065.0,2.0,14.0
4,2.0,1.0,2024.0,6.0,12.0
5,4.0,2.0,4044.0,6.0,16.0
6,2.0,0.0,23.0,2.0,2.0
7,2.0,1.0,2025.0,2.0,12.0
8,5.0,0.0,5053.0,8.0,16.0
9,2.0,0.0,24.0,4.0,8.0
10,5.0,1.0,5058.0,3.0,15.0
11,1.0,0.0,14.0,5.0,9.0
12,1.0,2.0,1014.0,2.0,16.0
13,3.0,0.0,34.0,1.0,4.0
14,3.0,1.0,3034.0,2.0,17.0
15,3.0,2.0,3033.0,5.0,13.0
16,4.0,2.0,4050.0,3.0,15.0
17,2.0,1.0,2027.0,11.0,12.0
18,2.0,0.0,25.0,2.0,2.0
19,3.0,1.0,3032.0,7.0,18.0
20,2.0,2.0,2025.0,5.0,13.0
21,2.0,2.0,2024.0,2.0,15.0
22,1.0,2.0,1012.0,3.0,13.0
23,2.0,2.0,2027.0,5.0,18.0
24,4.0,0.0,4044.0,3.0,12.0
25,0.0,0.0,7.0,3.0,1.0
26,1.0,0.0,16.0,11.0,4.0
27,3.0,3.0,3039.0,4.0,20.0
28,4.0,2.0,4045.0,3.0,14.0
29,3.0,2.0,3036.0,5.0,11.0
30,4.0,0.0,4046.0,8.0,10.0
31,1.0,0.0,14.0,2.0,8.0
32,4.0,1.0,4041.0,15.0,11.0
33,5.0,1.0,5054.0,10.0,13.0
34,3.0,3.0,3036.0,10.0,14.0
35,2.0,0.0,23.0,5.0,5.0
36,2.0,2.0,2022.0,8.0,11.0
37,4.0,3.0,4044.0,2.0,13.0
38,3.0,2.0,3032.0,5.0,17.0
39,4.0,1.0,4043.0,2.0,17.0
40,6.0,0.0,6067.0,5.0,12.0
41,2.0,2.0,2026.0,15.0,17.0
42,5.0,2.0,5053.0,4.0,13.0
43,4.0,2.0,4043.0,5.0,28.0
44,3.0,2.0,3035.0,9.0,16.0
45,3.0,0.0,36.0,4.0,2.0
46,1.0,2.0,1015.0,2.0,16.0
47,1.0,0.0,16.0,12.0,4.0
48,5.0,0.0,5055.0,3.0,19.0
49,3.0,0.0,3034.0,5.0,16.0
50,4.0,0.0,4045.0,1.0,18.0
51,2.0,0.0,20.0,1.0,5.0
52,3.0,2.0,3031.0,2.0,10.0
53,5.0,0.0,5052.0,3.0,18.0
54,6.0,0.0,6065.0,7.0,11.0
55,3.0,3.0,3034.0,3.0,11.0
56,6.0,2.0,6063.0,5.0,17.0
57,0.0,2.0,3.0,3.0,3.0
58,4.0,2.0,4044.0,12.0,14.0
59,0.0,0.0,2.0,1.0,4.0
60,1.0,0.0,12.0,3.0,14.0
61,6.0,2.0,6063.0,1.0,14.0
62,2.0,2.0,2023.0,6.0,13.0
63,3.0,2.0,3036.0,3.0,12.0
64,11.0,2.0,11115.0,5.0,15.0
65,2.0,1.0,2023.0,4.0,15.0
66,1.0,2.0,1018.0,2.0,14.0
67,5.0,0.0,5055.0,17.0,11.0
68,5.0,2.0,5058.0,10.0,14.0
69,4.0,0.0,4042.0,6.0,11.0
70,4.0,0.0,4040.0,1.0,15.0
71,3.0,3.0,3035.0,4.0,10.0
72,8.0,1.0,8087.0,4.0,13.0
73,6.0,2.0,6065.0,2.0,15.0
74,2.0,0.0,26.0,3.0,4.0
75,3.0,0.0,36.0,1.0,10.0
76,3.0,2.0,3032.0,7.0,14.0
77,2.0,0.0,22.0,0.0,3.0
78,3.0,2.0,3033.0,6.0,10.0
79,4.0,2.0,4040.0,5.0,13.0
80,3.0,1.0,3035.0,4.0,18.0
81,4.0,1.0,4044.0,1.0,10.0
82,1.0,1.0,11.0,4.0,1.0
83,4.0,1.0,4047.0,5.0,16.0
84,0.0,2.0,1.0,10.0,1.0
85,2.0,2.0,2025.0,8.0,19.0
86,4.0,0.0,4044.0,4.0,11.0
87,3.0,1.0,3034.0,3.0,14.0
88,4.0,0.0,4043.0,8.0,16.0
89,6.0,0.0,6064.0,2.0,17.0
90,3.0,1.0,3032.0,5.0,13.0
91,5.0,3.0,5054.0,5.0,15.0
92,8.0,2.0,8088.0,2.0,12.0
93,4.0,2.0,4044.0,2.0,11.0
94,2.0,2.0,2023.0,6.0,12.0
95,3.0,1.0,30.0,0.0,8.0
96,1.0,2.0,1018.0,3.0,11.0
97,1.0,2.0,1012.0,3.0,16.0
98,2.0,2.0,2025.0,3.0,21.0
99,2.0,0.0,25.0,7.0,3.0
100,0.0,2.0,4.0,6.0,2.0
101,6.0,0.0,6063.0,4.0,11.0
102,4.0,1.0,4046.0,2.0,14.0
103,3.0,2.0,3032.0,4.0,12.0
