,age,gender,experience,loan_amount,loan_duration,income,saving
7090,-32.059006,1.0,-0.3814731,3.1263218,6.4697275,0.41231814,-0.85192645
8637,-32.16135,1.0,-0.3836277,2.4500206,5.2703505,-1.6711555,-0.009819984
8484,-31.315458,1.0,-0.3830615,3.3543634,6.6124644,-1.3414308,-0.017648315
6010,-31.771189,1.0,-0.39152735,1.230195,2.4882853,-0.48633087,-0.13552943
5135,-31.105083,1.0,-0.37166294,5.223434,12.864971,-1.4577115,-0.8109859
8779,-33.34363,1.0,-0.3907889,1.3136415,1.060657,-1.6314263,-0.0007766724
7250,-32.141224,1.0,-0.37341374,4.5892286,10.461416,1.9787934,-0.3991413
6008,-31.334425,1.0,-0.27363083,4.559939,11.981788,-1.3269436,-0.52419126
8001,-32.321945,1.0,-0.36042574,5.950609,16.877872,-1.4443873,-0.045949556
8537,-32.898376,1.0,-0.37679437,3.9419482,8.178139,1.1116033,-0.9610302
8313,-33.39585,1.0,-0.44407603,7.656069,22.20968,4.946649,-0.08556213
5147,-30.738106,1.0,-0.3890028,2.236419,4.343279,-0.4491822,-0.46480542
5277,-32.215385,1.0,-0.3734042,4.87934,11.12081,1.371757,-0.9194225
5188,-32.899975,1.0,-0.3565182,6.2534246,17.71555,-1.4566834,0.011454773
7837,-30.75956,1.0,-0.39336544,1.308027,2.6773102,-0.3825481,-0.0076678274
9121,-32.67871,1.0,-0.38584933,2.1224425,3.681337,-1.7138808,-0.1645399
7815,-31.774734,1.0,-0.39039382,2.0229352,2.708397,-1.5900736,0.12482186
8684,-33.165237,1.0,-0.3643235,5.2182374,14.152262,-1.5081989,-0.009588623
6340,-32.406464,1.0,-0.35887903,6.4114842,17.119976,3.7112026,-0.80794907
8560,-33.25183,1.0,-0.34900331,6.9956117,20.377762,-2.0153718,-0.65741193
8522,-32.865704,1.0,-0.34892893,7.5319285,20.193274,-1.7697592,-0.5891228
5029,-32.600758,1.0,-0.37008125,5.00655,11.524241,2.3879268,-0.6006454
6356,-32.45208,1.0,-0.36434907,5.2541304,14.268574,2.5449293,-0.37319222
6731,-32.099846,1.0,-0.3738422,4.249222,10.421884,2.0417938,-0.5148724
7148,-30.814001,1.0,-0.3811298,3.6307943,8.8419485,0.945691,-0.47623482
8670,-31.678848,1.0,-0.39351094,1.2331042,1.4167147,-1.4829533,-0.4347356
9768,-32.32261,1.0,-0.40932795,12.341366,35.4546,9.3953,-0.25694734
9050,-30.134886,1.0,-0.37709856,4.420788,10.88744,2.261931,-0.06071968
6739,-33.590466,1.0,-0.3784224,3.259428,6.97467,-2.093025,-0.2491974
7144,-32.505634,1.0,-0.37357855,4.7458334,10.413408,1.7283642,-0.37183684
5244,-32.779335,1.0,-0.37825185,3.7723534,7.5116134,1.0457256,-0.42446136
5381,-31.99396,1.0,-0.3930062,1.2962313,0.62426955,-1.4300402,0.12620763
7490,-30.726414,1.0,-0.3620755,6.708404,17.85152,-2.049936,-0.14511947
8585,-31.943762,1.0,-0.36909884,4.6751614,12.67744,2.4741287,-0.60373724
7400,-32.32064,1.0,-0.3877711,2.1466897,3.3134336,-0.5803153,-0.3780012
7262,-32.642162,1.0,-0.39142618,1.9405562,0.8056889,-1.6981537,-0.140697
5159,-32.8471,1.0,-0.36861178,5.1379104,12.261406,1.9169915,-0.9105431
8854,-31.377817,1.0,-0.35143486,7.544406,20.984064,5.3785353,-0.15155335
5046,-31.999498,1.0,-0.37623465,4.134877,9.093567,1.4276558,-1.2259998
7592,-30.548601,1.0,-0.38562778,3.3594434,6.4506884,0.6853475,-0.39970875
8131,-32.34783,1.0,-0.3846171,2.33762,5.175918,-0.38691956,-0.29699516
5499,-33.32379,1.0,-0.35793215,5.8373594,16.811422,-1.4820813,-0.5098877
8794,-31.648487,1.0,-0.38690752,2.225561,4.065225,-1.4830838,-0.620797
6851,-30.301624,1.0,-0.3807488,4.509783,8.805592,1.8450763,-0.2500778
6467,-31.693926,1.0,-0.38524202,2.9728615,5.1719065,-1.435329,0.04565983
7960,-33.773388,1.0,-0.390525,1.1208481,0.07301269,-1.6436402,-0.37360135
5679,-31.922451,1.0,-0.3627633,5.6635246,15.456563,2.9717839,-0.8075501
9141,-31.230206,1.0,-0.37283203,5.1149135,12.47886,2.3316884,-0.5028675
9901,-29.225403,1.0,-0.37476602,5.053281,13.522117,3.0216045,-0.33506697
6471,-31.647776,1.0,-0.38524884,2.8887324,5.6204863,-1.9182346,-0.376301
