,senior-level_skill
3158,1.0
2858,1.0
2072,1.0
3852,1.0
3970,1.0
3544,1.0
2882,0.0
2484,1.0
2978,0.0
3495,1.0
3309,1.0
3389,1.0
2217,1.0
3476,1.0
3304,1.0
3430,1.0
3314,1.0
2143,1.0
2127,1.0
2429,1.0
2000,1.0
2649,0.0
2320,0.0
2833,1.0
2494,1.0
2136,0.0
3672,0.0
2376,1.0
3569,1.0
3323,1.0
3449,1.0
3044,1.0
3586,1.0
2750,1.0
3447,1.0
2263,1.0
2495,1.0
3464,1.0
3524,1.0
3961,1.0
2059,1.0
3934,1.0
2423,1.0
3460,0.0
2161,1.0
2505,1.0
3113,1.0
3665,0.0
3650,1.0
3016,1.0
2936,0.0
2585,1.0
3724,1.0
2838,0.0
2064,1.0
2795,1.0
3659,1.0
3374,1.0
3357,0.0
3434,1.0
2607,1.0
3689,0.0
3377,1.0
2109,1.0
3316,1.0
3440,1.0
2683,1.0
3889,0.0
3228,1.0
2878,1.0
3368,1.0
2955,1.0
2546,1.0
3599,1.0
3234,1.0
3897,1.0
3695,1.0
2710,1.0
2379,0.0
3272,1.0
3260,1.0
2598,1.0
3027,1.0
2230,1.0
3085,1.0
2847,1.0
2827,1.0
2583,1.0
2074,1.0
2210,1.0
3160,1.0
2433,1.0
3255,0.0
3534,0.0
3274,1.0
2630,1.0
3559,1.0
2141,1.0
2894,1.0
2606,1.0
3011,1.0
2972,1.0
3355,1.0
2777,1.0
2593,1.0
2659,1.0
2904,1.0
3676,1.0
3856,1.0
2086,0.0
2257,1.0
2765,1.0
3465,1.0
2014,1.0
2449,1.0
2105,1.0
2278,1.0
3411,1.0
3625,1.0
3002,1.0
3830,0.0
3117,1.0
2035,1.0
2821,1.0
3573,1.0
2171,1.0
3319,1.0
3501,1.0
2671,1.0
3820,1.0
3709,1.0
2358,0.0
3916,1.0
3592,1.0
2121,1.0
2196,1.0
3715,1.0
2383,1.0
2945,1.0
3666,1.0
3918,1.0
2629,1.0
3589,1.0
3218,1.0
3907,1.0
2148,1.0
3494,1.0
3288,1.0
2841,1.0
2734,1.0
3151,1.0
2292,1.0
3945,1.0
2112,1.0
2231,1.0
3381,1.0
3775,1.0
3911,1.0
2352,1.0
2310,1.0
2947,1.0
3777,1.0
2145,1.0
3927,1.0
2099,1.0
2613,1.0
3119,1.0
2609,1.0
2327,1.0
2051,1.0
2759,1.0
2952,1.0
3982,1.0
3552,1.0
2163,1.0
2155,0.0
2899,1.0
3657,1.0
3618,1.0
3488,1.0
3584,1.0
3614,1.0
2363,0.0
3905,1.0
2690,1.0
3929,1.0
2926,1.0
3920,0.0
2190,1.0
2104,1.0
3058,1.0
3169,1.0
3239,1.0
2469,1.0
2647,1.0
2486,0.0
2768,1.0
3866,1.0
3568,1.0
3643,1.0
