,x1,x2
437,0.94,1.74
283,0.85,0.05
429,2.25,2.01
443,0.26,1.21
342,1.0499999523162842,0.7699999809265137
339,2.82,3.37
332,1.100000023841858,0.3199999928474426
320,1.41,0.0
362,0.24,1.98
263,0.46,0.0
457,1.14,3.05
421,2.0,1.35
425,0.05,1.88
467,3.22,2.56
292,0.13,0.91
400,1.9500000476837158,2.3499999046325684
479,1.26,2.72
277,1.100000023841858,0.9300000071525574
388,0.39,3.84
330,2.109999895095825,1.659999966621399
379,0.13,0.65
309,2.91,0.0
322,0.99,3.09
488,2.0,3.09
259,1.06,2.59
306,2.18,0.0
302,0.6299999952316284,4.75
461,0.4,1.21
313,1.23,2.29
344,1.5199999809265137,1.0299999713897705
350,1.33,1.82
293,1.73,1.35
417,1.29,0.73
486,0.67,1.48
409,2.28,1.75
380,0.32,0.61
440,1.07,2.46
372,1.43,1.81
367,0.05,1.59
324,0.41,-0.0
359,1.590000033378601,0.7200000286102295
374,1.0499999523162842,3.559999942779541
351,1.6,3.53
272,0.98,0.55
385,1.3700000047683716,1.7200000286102295
476,1.51,1.54
392,1.94,1.18
415,1.11,1.81
465,0.11,0.0
490,1.7,1.2
402,0.37,0.67
414,0.06,0.56
424,2.369999885559082,1.6100000143051147
305,1.600000023841858,0.0
291,1.8,0.77
489,2.03,3.09
355,1.2200000286102295,1.7999999523162842
469,0.37,0.39
446,0.11,0.63
316,1.7899999618530273,3.630000114440918
454,0.24,0.48
299,1.28,2.33
497,1.11,0.31
418,0.67,1.89
254,0.5699999928474426,1.0700000524520874
356,2.83,0.0
419,0.0,1.1
480,0.43,0.77
311,2.15,1.38
271,0.1,2.78
346,1.67,0.37
347,2.0,4.63
428,2.5399999618530273,0.20000000298023224
303,3.18,3.99
438,0.69,0.41
453,2.16,3.35
315,0.67,2.75
345,1.55,1.39
250,1.04,0.2
370,2.12,0.02
295,1.9,3.2
396,0.24,1.93
430,-0.04,1.21
420,3.32,0.0
300,1.01,0.45
451,0.23999999463558197,1.0199999809265137
482,0.97,0.0
285,2.2200000286102295,2.3399999141693115
463,1.15,2.93
364,0.82,0.99
426,0.9,1.46
264,0.37,1.53
251,0.4099999964237213,3.509999990463257
382,0.88,1.39
448,0.7699999809265137,1.7599999904632568
442,0.73,1.44
404,3.74,4.61
449,1.2699999809265137,1.690000057220459
492,1.43,0.37
475,0.02,1.03
