,y_hat
1933,False
1400,False
1991,False
1968,False
1619,False
1007,False
1562,False
1563,False
1560,False
1383,False
1532,False
1926,False
1014,False
1858,False
1484,False
1645,False
1457,False
1010,False
1871,False
1313,False
1646,False
1492,False
1245,False
1128,False
1075,False
1791,False
1761,False
1131,False
1900,False
1681,False
1533,False
1923,False
1329,False
1435,False
1060,False
1708,False
1953,False
1971,False
1639,False
1884,False
1931,False
1438,False
1992,False
1505,False
1842,False
1902,False
1363,False
1961,False
1934,False
1687,False
1941,False
1668,False
1452,False
1675,False
1883,False
1161,False
1291,False
1177,False
1379,False
1504,False
1949,False
1306,False
1557,False
1206,False
1221,False
1954,False
1076,False
1034,False
1801,False
1940,False
1610,False
1697,False
1077,False
1040,False
1895,False
1469,False
1840,False
1057,False
1233,False
1519,False
1821,False
1860,False
1914,False
1065,False
1223,False
1458,False
1372,False
1276,False
1100,False
1611,False
1036,False
1568,False
1070,False
1319,False
1717,False
1769,False
1150,False
1831,False
1685,False
1254,False
