,y
3558,1.0
3468,1.0
3171,1.0
3493,1.0
2690,1.0
3447,1.0
2278,1.0
2688,1.0
3533,0.0
2428,1.0
3400,1.0
3454,1.0
3369,1.0
2005,1.0
3909,1.0
3629,1.0
3539,1.0
3834,1.0
3638,1.0
3430,1.0
3093,1.0
3502,1.0
3143,1.0
2684,1.0
3405,1.0
3756,1.0
3067,1.0
3032,1.0
2800,1.0
3395,1.0
3391,1.0
2840,1.0
3633,1.0
3910,1.0
3496,1.0
3267,1.0
3870,1.0
2685,1.0
2078,1.0
2509,1.0
2492,1.0
2831,1.0
3317,1.0
2880,0.0
3765,1.0
2222,1.0
2566,1.0
3600,1.0
3564,1.0
3396,0.0
3482,1.0
3596,1.0
2432,1.0
3187,1.0
3614,1.0
3882,1.0
3298,1.0
3577,1.0
3384,1.0
2185,1.0
3382,0.0
3548,1.0
2921,1.0
3976,1.0
2162,1.0
2235,1.0
3020,1.0
3406,1.0
2377,1.0
2695,1.0
2126,1.0
2788,0.0
3103,1.0
2038,1.0
3254,1.0
2412,1.0
3451,1.0
2828,1.0
2928,1.0
2036,1.0
2923,1.0
3306,1.0
3575,1.0
3941,1.0
3359,1.0
2155,1.0
3443,1.0
2040,1.0
3656,0.0
3773,1.0
2205,1.0
3506,1.0
3102,1.0
2468,1.0
2019,1.0
2501,1.0
3535,1.0
3892,1.0
2783,1.0
2346,0.0
3772,1.0
2366,1.0
2055,1.0
2561,1.0
2604,1.0
2003,1.0
2557,1.0
2628,1.0
3225,1.0
3046,0.0
3351,1.0
3188,1.0
2134,0.0
2991,1.0
2218,1.0
2670,1.0
2646,1.0
2430,1.0
2132,1.0
2418,1.0
3587,1.0
3189,1.0
2922,1.0
2088,1.0
2143,1.0
2678,1.0
3630,1.0
3750,1.0
3977,1.0
2845,1.0
3938,1.0
2734,1.0
2017,1.0
2255,0.0
2329,1.0
3095,1.0
2241,1.0
2449,1.0
2151,1.0
2999,1.0
2956,1.0
2070,1.0
2443,1.0
2210,1.0
3207,1.0
3275,1.0
2947,1.0
2224,1.0
3955,1.0
3149,1.0
3751,1.0
3927,1.0
2228,1.0
2902,1.0
2042,1.0
2538,1.0
3737,1.0
2633,1.0
3930,1.0
3410,1.0
3263,1.0
2550,1.0
2347,1.0
3923,1.0
2827,1.0
3753,1.0
2898,1.0
3561,0.0
2092,1.0
2275,1.0
3747,1.0
2782,1.0
3178,1.0
2724,1.0
3682,1.0
3917,1.0
3761,1.0
2833,1.0
2676,1.0
3723,1.0
3299,1.0
2558,1.0
2709,1.0
2645,1.0
3283,1.0
2964,1.0
2781,1.0
2750,1.0
3356,1.0
2669,1.0
2371,1.0
3973,1.0
3570,1.0
2519,1.0
2483,1.0
3512,1.0
3472,1.0
3301,1.0
2865,1.0
2410,1.0
