,0
1103,1.0
1662,1.0
1291,1.0
1674,1.0
1717,1.0
1395,1.0
1552,1.0
1810,1.0
1805,1.0
1580,1.0
1237,1.0
1691,1.0
1157,1.0
1354,1.0
1981,1.0
1836,1.0
1396,1.0
1531,1.0
1974,1.0
1195,1.0
1954,1.0
1276,1.0
1752,1.0
1285,1.0
1905,1.0
1345,1.0
1493,1.0
1605,1.0
1829,1.0
1995,1.0
1510,1.0
1013,1.0
1351,1.0
1821,1.0
1961,1.0
1049,1.0
1476,1.0
1681,1.0
1863,1.0
1432,1.0
1545,1.0
1059,1.0
1816,1.0
1958,1.0
1878,1.0
1073,1.0
1498,1.0
1308,1.0
1528,1.0
1449,1.0
1509,1.0
1632,1.0
1159,1.0
1273,1.0
1360,1.0
1559,1.0
1222,1.0
1260,1.0
1478,1.0
1683,1.0
1799,1.0
1757,1.0
1966,1.0
1918,1.0
1658,1.0
1271,1.0
1408,1.0
1227,1.0
1985,1.0
1014,1.0
1978,1.0
1594,1.0
1865,1.0
1008,1.0
1714,1.0
1501,1.0
1720,1.0
1587,1.0
1381,1.0
1209,1.0
1855,1.0
1862,1.0
1464,1.0
1211,1.0
1083,1.0
1288,1.0
1697,1.0
1022,1.0
1268,1.0
1853,1.0
1499,1.0
1349,1.0
1027,1.0
1148,1.0
1603,1.0
1220,1.0
1402,1.0
1118,1.0
1433,1.0
1099,1.0
