,x1,x2
1528,3.4,0.0
1384,1.4,2.8
1477,1.5,3.0
1703,1.6,2.8
1501,1.7,3.4
1351,1.9,3.8
1863,2.4,4.7
1995,3.1,6.1
1512,1.9,3.7
1444,1.9,-0.0
1137,1.8,3.7
1640,1.7,3.3
1339,3.7,7.3
1166,1.3,2.7
1975,0.5,6.7
1180,1.7,3.3
1217,2.7,5.3
1380,1.4,2.7
1494,2.8,3.1
1885,0.7,3.0
1335,3.6,7.1
1911,1.2,4.4
1620,2.5,4.9
1941,2.6,5.0
1329,2.0,4.1
1845,1.6,3.3
1227,2.4,-0.0
1084,2.0,4.1
1379,1.5,4.2
1966,3.2,-0.0
1288,1.6,3.3
1164,2.0,-0.0
1588,2.1,3.9
1533,3.8,-0.0
1024,3.1,6.2
1759,1.4,2.8
1683,2.4,3.7
1636,0.1,5.6
1423,3.3,-0.0
1402,1.8,4.0
1320,1.4,2.7
1159,0.3,6.7
1570,2.3,4.7
1080,1.8,3.5
1148,1.9,3.7
1491,1.4,2.8
1946,2.0,4.1
1686,2.6,-0.0
1399,3.2,-0.0
1776,3.0,6.0
1669,1.7,3.4
1109,2.1,-0.0
1449,2.3,4.6
1914,2.7,0.0
1412,3.3,6.5
1436,0.6,3.6
1515,3.7,-0.0
1717,1.9,0.0
1895,2.8,5.6
1881,1.6,3.3
1685,1.9,4.1
1427,2.6,-0.0
1154,1.5,3.0
1791,1.7,3.4
1467,1.8,3.7
1882,1.9,4.5
1319,1.6,3.1
1576,1.3,2.6
1906,2.4,0.0
1246,1.9,4.6
1230,1.6,3.4
1043,2.0,4.0
1805,1.7,3.5
1614,1.7,3.3
1862,1.9,3.8
1676,2.1,4.3
1117,1.3,2.5
1275,2.4,-0.0
1215,3.2,-0.0
1046,1.2,2.4
1127,3.3,6.7
1446,0.8,9.2
1828,1.3,4.5
1204,2.5,0.0
1337,2.8,-0.0
1369,1.5,3.6
1142,2.4,-0.0
1775,1.3,2.7
1074,2.0,3.9
1284,3.0,6.1
1785,1.5,3.1
1992,1.6,2.1
1009,2.4,5.5
1149,2.4,4.8
1714,1.6,3.2
1555,2.1,4.2
1786,2.8,5.6
1378,1.6,3.1
1218,2.6,5.1
1270,3.2,6.3
