,h_post,h_post_individualized
628,0.5139412,
652,0.5032331,
657,0.50199515,
517,0.5116199,
984,0.5473404,
545,0.47748312,
685,0.5095743,
609,0.5097647,
877,0.58237934,
777,0.5010998,
838,0.5344746,
513,0.50714314,
688,0.5022863,
899,0.5044193,
691,0.50191116,
564,0.5127925,
655,0.50730985,
815,0.50365967,
953,0.5506143,
968,0.5214119,
507,0.50474256,
766,0.47616258,
875,0.5033963,
972,0.5101877,
856,0.50863117,
932,0.51222765,
599,0.50368446,
837,0.5028738,
726,0.5049974,
580,0.51267225,
703,0.5020342,
502,0.5059236,
948,0.5063656,
879,0.5582769,
533,0.50943464,
746,0.50258654,
967,0.5091214,
667,0.5047608,
515,0.43668202,
779,0.5009873,
781,0.5088565,
959,0.55605793,
586,0.51762754,
825,0.5012271,
709,0.50207376,
710,0.5119952,
934,0.5030926,
571,0.50268406,
711,0.5031792,
632,0.48376948,
826,0.51732665,
716,0.5026471,
869,0.505893,
982,0.5007614,
590,0.5023361,
573,0.5131553,
530,0.5055802,
885,0.51347935,
597,0.56870866,
514,0.50383335,
665,0.5074765,
798,0.5116911,
811,0.51143306,
903,0.5077777,
629,0.50123566,
799,0.5390136,
704,0.5008438,
516,0.5092714,
543,0.51804155,
633,0.5016246,
872,0.5649544,
698,0.51367074,
549,0.506331,
762,0.50599784,
693,0.5017435,
567,0.5054796,
848,0.50349575,
541,0.503239,
792,0.50754756,
563,0.50580496,
540,0.5259679,
749,0.5067296,
725,0.50905806,
552,0.50117755,
611,0.51359886,
642,0.5134751,
715,0.52183336,
993,0.46329856,
965,0.4810116,
566,0.50727254,
989,0.50652176,
708,0.5080179,
663,0.5218597,
674,0.52446866,
816,0.50488436,
833,0.47679406,
916,0.5459041,
888,0.5488352,
536,0.50686675,
954,0.5124706,
