,y_hat
1875,False
1210,False
1886,False
1788,False
1004,False
1201,False
1921,False
1879,False
1683,False
1646,False
1884,False
1757,False
1795,False
1564,False
1481,False
1161,False
1223,False
1681,False
1935,False
1870,False
1660,False
1212,False
1616,False
1443,False
1541,False
1740,False
1638,False
1900,False
1924,False
1288,False
1308,False
1888,False
1499,False
1641,False
1560,False
1781,False
1588,False
1816,False
1505,False
1906,False
1807,False
1861,False
1801,False
1736,False
1680,False
1435,False
1498,False
1225,False
1088,False
1476,False
1645,False
1994,False
1464,False
1679,False
1067,False
1595,False
1907,False
1969,False
1016,False
1821,False
1999,False
1263,False
1633,False
1076,False
1568,False
1216,False
1256,False
1502,False
1131,False
1674,False
1793,False
1865,False
1940,False
1835,False
1745,False
1162,False
1276,False
1219,False
1332,False
1224,False
1293,False
1101,False
1342,False
1267,False
1982,False
1964,False
1014,False
1998,False
1486,False
1557,False
1624,False
1132,False
1538,False
1315,False
1991,False
1540,False
1484,False
1462,False
1708,False
1629,False
