ix,goal_cost,intv_cost
2099,0.99,15.0
3021,0.975,5.0
2749,0.987,10.0
3228,0.997,15.0
2338,0.937,10.0
3043,0.881,15.0
3248,0.89,15.0
3226,0.995,15.0
2405,0.941,10.0
3088,0.941,10.0
3650,0.993,15.0
3526,0.979,10.0
3898,0.892,15.0
3540,0.992,10.0
3682,0.947,5.0
2734,0.924,5.0
3126,0.949,10.0
3467,0.975,5.0
2182,0.864,15.0
2695,0.935,5.0
3733,0.934,5.0
2565,0.952,15.0
2952,0.994,15.0
2396,0.952,10.0
2821,0.988,15.0
3760,0.992,10.0
3654,0.935,5.0
3704,0.932,5.0
2801,0.95,15.0
3677,0.994,10.0
2334,0.994,15.0
2561,0.954,10.0
3674,0.89,15.0
3745,0.997,15.0
3617,0.873,5.0
2699,0.954,15.0
3777,0.983,10.0
2383,0.922,5.0
2243,0.976,5.0
3455,0.942,5.0
3285,0.973,5.0
3801,0.995,10.0
2885,0.89,15.0
2029,0.996,15.0
3571,0.863,10.0
2716,0.859,5.0
3866,0.867,5.0
2351,0.869,10.0
3049,0.935,5.0
3332,0.871,10.0
2042,0.939,10.0
3282,0.982,10.0
2702,0.996,10.0
3328,0.883,10.0
2941,0.96,10.0
2097,0.854,5.0
2329,0.927,5.0
2893,0.992,10.0
2791,0.922,5.0
2746,0.983,5.0
3977,0.933,5.0
3549,0.891,10.0
3028,0.974,10.0
3008,0.939,5.0
2162,0.985,10.0
2169,0.988,15.0
2837,0.888,5.0
2147,0.953,10.0
2718,0.929,5.0
2661,0.875,15.0
2120,0.938,5.0
2198,0.989,10.0
3430,0.949,15.0
3915,0.871,10.0
2563,0.991,10.0
3943,0.981,5.0
2489,0.911,5.0
2420,0.946,15.0
3879,0.976,5.0
3996,0.882,15.0
3942,0.899,10.0
2984,0.934,5.0
3483,0.905,5.0
2597,0.995,10.0
2316,0.983,10.0
3634,0.991,5.0
2010,0.997,15.0
2231,0.991,15.0
3287,0.874,15.0
2407,0.954,10.0
3559,0.928,5.0
2246,0.961,15.0
2685,0.893,15.0
3432,0.947,5.0
2869,0.903,5.0
3045,0.88,10.0
2259,0.952,15.0
3035,0.921,5.0
2014,0.979,10.0
2129,0.877,15.0
2040,0.955,10.0
2666,0.868,10.0
3614,0.959,10.0
3337,0.993,15.0
2189,0.981,15.0
3307,0.885,15.0
2250,0.972,5.0
2339,0.929,5.0
3193,0.955,10.0
2274,0.957,10.0
3404,0.939,5.0
3980,0.867,10.0
3422,0.996,15.0
3118,0.944,10.0
3830,0.993,10.0
2675,0.873,10.0
3719,0.966,5.0
3548,0.981,10.0
3504,0.981,5.0
2585,0.964,5.0
3842,0.942,10.0
2088,0.981,10.0
2426,0.949,10.0
3800,0.976,5.0
2514,0.943,5.0
3632,0.993,10.0
2919,0.9,15.0
3475,0.997,15.0
2982,0.958,15.0
2355,0.873,5.0
2584,0.892,10.0
2141,0.896,15.0
2320,0.876,5.0
2245,0.874,5.0
3103,0.957,10.0
2429,0.987,10.0
2868,0.951,10.0
3076,0.994,15.0
2793,0.876,10.0
2670,0.929,5.0
3456,0.944,5.0
3521,0.863,5.0
2160,0.993,15.0
3832,0.944,15.0
2973,0.929,5.0
3841,0.991,10.0
3354,0.869,10.0
3137,0.88,10.0
2826,0.954,10.0
2969,0.951,10.0
3581,0.944,5.0
3488,0.894,10.0
2043,0.977,5.0
2066,0.884,15.0
2580,0.996,15.0
2625,0.924,5.0
2495,0.877,10.0
2655,0.875,10.0
2902,0.979,10.0
3454,0.932,5.0
2787,0.887,15.0
2689,0.949,5.0
3352,0.865,5.0
3642,0.851,5.0
3143,0.981,10.0
2660,0.956,15.0
2009,0.889,15.0
2915,0.968,5.0
3655,0.974,10.0
2820,0.994,10.0
2196,0.886,15.0
2676,0.873,15.0
2268,0.929,5.0
2207,0.991,15.0
2349,0.944,15.0
3322,0.956,10.0
3460,0.873,5.0
3881,0.982,10.0
2956,0.851,5.0
3078,0.858,5.0
2278,0.982,10.0
3715,0.987,10.0
2728,0.877,10.0
3935,0.947,5.0
2698,0.989,15.0
3959,0.936,5.0
3006,0.911,5.0
2205,0.947,10.0
3262,0.931,5.0
2546,0.993,15.0
2713,0.982,5.0
3144,0.932,5.0
2917,0.963,5.0
2478,0.944,5.0
2013,0.938,5.0
3969,0.932,5.0
2326,0.961,10.0
3767,0.864,5.0
3780,0.938,10.0
3023,0.925,5.0
