,u_years_experience,u_degree,u_senior-level_skill,u_nr_commits,u_nr_languages,u_nr_stars
2000,4.0,1.0,0.8648752,11.0,1.0,7.0
2001,0.0,0.0,0.15552354,5.0,0.0,4.0
2002,2.0,3.0,0.8651272,3.0,0.0,8.0
2003,4.0,3.0,0.1794529,5.0,2.0,2.0
2004,2.0,3.0,0.66675305,4.0,4.0,0.0
2005,2.0,1.0,0.17192185,5.0,12.0,2.0
2006,2.0,1.0,0.8714068,1.0,3.0,4.0
2007,5.0,0.0,0.62985265,8.0,3.0,10.0
2008,3.0,3.0,0.058629274,4.0,5.0,6.0
2009,1.0,0.0,0.102574706,8.0,4.0,2.0
2010,1.0,0.0,0.21085691,8.0,15.0,6.0
2011,5.0,0.0,0.18195653,2.0,13.0,10.0
2012,2.0,3.0,0.7028222,4.0,4.0,4.0
2013,3.0,0.0,0.7345712,4.0,2.0,2.0
2014,2.0,0.0,0.6325358,8.0,5.0,5.0
2015,1.0,0.0,0.10037613,1.0,3.0,3.0
2016,2.0,2.0,0.21519363,5.0,5.0,3.0
2017,2.0,3.0,0.38211477,6.0,0.0,3.0
2018,2.0,2.0,0.9691992,2.0,3.0,4.0
2019,2.0,0.0,0.7569413,1.0,1.0,7.0
2020,4.0,2.0,0.00590539,0.0,1.0,8.0
2021,2.0,0.0,0.4350314,7.0,6.0,2.0
2022,3.0,1.0,0.6877992,2.0,1.0,0.0
2023,5.0,0.0,0.7922069,0.0,4.0,3.0
2024,1.0,2.0,0.5220748,3.0,5.0,0.0
2025,7.0,0.0,0.95712435,4.0,2.0,9.0
2026,5.0,0.0,0.61099875,3.0,1.0,5.0
2027,1.0,3.0,0.22698653,9.0,3.0,2.0
2028,2.0,1.0,0.7945721,1.0,0.0,6.0
2029,1.0,0.0,0.8402518,7.0,0.0,3.0
2030,5.0,1.0,0.20048714,5.0,7.0,5.0
2031,3.0,1.0,0.23401356,7.0,4.0,2.0
2032,5.0,1.0,0.90070736,4.0,5.0,1.0
2033,6.0,0.0,0.515597,6.0,7.0,1.0
2034,4.0,2.0,0.7763835,4.0,1.0,3.0
2035,5.0,2.0,0.95277584,7.0,14.0,2.0
2036,1.0,2.0,0.5438781,3.0,2.0,3.0
2037,0.0,0.0,0.9611732,0.0,1.0,2.0
2038,4.0,0.0,0.6865469,2.0,6.0,1.0
2039,2.0,1.0,0.4840014,4.0,3.0,1.0
2040,1.0,1.0,0.79470253,1.0,5.0,8.0
2041,4.0,2.0,0.14028227,5.0,7.0,3.0
2042,1.0,1.0,0.3205024,2.0,1.0,1.0
2043,1.0,2.0,0.80350065,1.0,8.0,1.0
2044,1.0,2.0,0.124914765,2.0,0.0,4.0
2045,1.0,1.0,0.46172523,2.0,8.0,1.0
2046,2.0,0.0,0.90818906,7.0,3.0,1.0
2047,1.0,0.0,0.5111064,6.0,0.0,4.0
2048,0.0,2.0,0.2535963,4.0,4.0,2.0
2049,3.0,0.0,0.0824188,4.0,2.0,10.0
2050,2.0,0.0,0.8891065,6.0,1.0,5.0
2051,3.0,0.0,0.67002404,6.0,4.0,6.0
2052,9.0,0.0,0.34152305,2.0,0.0,2.0
2053,3.0,0.0,0.74656487,6.0,11.0,5.0
2054,3.0,1.0,0.6137363,4.0,9.0,3.0
2055,7.0,2.0,0.67211413,1.0,2.0,2.0
2056,2.0,2.0,0.97010934,6.0,3.0,7.0
2057,3.0,1.0,0.7507163,4.0,11.0,5.0
2058,2.0,0.0,0.33439004,5.0,0.0,4.0
2059,1.0,0.0,0.7209339,1.0,4.0,4.0
2060,1.0,1.0,0.94745386,3.0,3.0,6.0
2061,3.0,2.0,0.052579284,5.0,9.0,6.0
2062,3.0,1.0,0.12617123,5.0,6.0,5.0
2063,0.0,2.0,0.6703248,14.0,1.0,1.0
2064,2.0,1.0,0.49047208,1.0,3.0,1.0
2065,3.0,2.0,0.9817711,4.0,5.0,3.0
2066,0.0,0.0,0.22027028,4.0,2.0,5.0
2067,5.0,1.0,0.45413852,3.0,5.0,14.0
2068,1.0,2.0,0.54469323,7.0,4.0,2.0
2069,2.0,2.0,0.35340416,4.0,4.0,7.0
2070,4.0,2.0,0.70553637,8.0,2.0,2.0
2071,2.0,3.0,0.27355516,5.0,1.0,1.0
2072,1.0,0.0,0.080966115,3.0,6.0,2.0
2073,2.0,0.0,0.2790141,2.0,7.0,3.0
2074,5.0,0.0,0.45189738,5.0,5.0,2.0
2075,0.0,0.0,0.45510602,4.0,10.0,3.0
2076,4.0,0.0,0.43680382,3.0,6.0,3.0
2077,5.0,0.0,0.352921,0.0,11.0,1.0
2078,3.0,0.0,0.88670635,3.0,4.0,3.0
2079,2.0,1.0,0.7645472,5.0,9.0,2.0
2080,3.0,3.0,0.78509057,9.0,3.0,4.0
2081,1.0,2.0,0.70810604,10.0,2.0,4.0
2082,4.0,2.0,0.2538879,4.0,3.0,4.0
2083,6.0,3.0,0.7663164,6.0,8.0,7.0
2084,3.0,0.0,0.08384681,1.0,6.0,4.0
2085,3.0,1.0,0.84708357,3.0,8.0,4.0
