,y_hat
2099,False
3021,False
2749,False
3228,False
2338,False
3043,False
3248,False
3226,False
2405,False
3088,False
3650,False
3526,False
3898,False
3540,False
3682,False
2734,False
3126,False
3467,False
2182,False
2695,False
3733,False
2565,False
2952,False
2396,False
2821,False
3760,False
3654,False
3704,False
2801,False
3677,False
2334,False
2561,False
3674,False
3745,False
3617,False
2699,False
3777,False
2383,False
2243,False
3455,False
3285,False
3801,False
2885,False
2029,False
3571,False
2716,False
3866,False
2351,False
3049,False
3332,False
2042,False
3282,False
2702,False
3328,False
2941,False
2097,False
2329,False
2893,False
2791,False
2746,False
3977,False
3549,False
3028,False
3008,False
2162,False
2169,False
2837,False
2147,False
2718,False
2661,False
2120,False
2198,False
3430,False
3915,False
2563,False
3943,False
2489,False
2420,False
3879,False
3996,False
3942,False
2984,False
3483,False
2597,False
2316,False
3634,False
2010,False
2231,False
3287,False
2407,False
3559,False
2246,False
2685,False
3432,False
2869,False
3045,False
2259,False
3035,False
2014,False
2129,False
2040,False
2666,False
3614,False
3337,False
2189,False
3307,False
2250,False
2339,False
3193,False
2274,False
3404,False
3980,False
3422,False
3118,False
3830,False
2675,False
3719,False
3548,False
3504,False
2585,False
3842,False
2088,False
2426,False
3800,False
2514,False
3632,False
2919,False
3475,False
2982,False
2355,False
2584,False
2141,False
2320,False
2245,False
3103,False
2429,False
2868,False
3076,False
2793,False
2670,False
3456,False
3521,False
2160,False
3832,False
2973,False
3841,False
3354,False
3137,False
2826,False
2969,False
3581,False
3488,False
2043,False
2066,False
2580,False
2625,False
2495,False
2655,False
2902,False
3454,False
2787,False
2689,False
3352,False
3642,False
3143,False
2660,False
2009,False
2915,False
3655,False
2820,False
2196,False
2676,False
2268,False
2207,False
2349,False
3322,False
3460,False
3881,False
2956,False
3078,False
2278,False
3715,False
2728,False
3935,False
2698,False
3959,False
3006,False
2205,False
3262,False
2546,False
2713,False
3144,False
2917,False
2478,False
2013,False
3969,False
2326,False
3767,False
3780,False
3023,False
