,0
1248,1.0
1723,1.0
1911,1.0
1626,1.0
1914,1.0
1315,1.0
1088,1.0
1985,1.0
1452,1.0
1568,1.0
1198,1.0
1574,1.0
1987,1.0
1459,1.0
1842,1.0
1646,1.0
1045,1.0
1096,1.0
1761,1.0
1281,1.0
1306,1.0
1746,1.0
1962,1.0
1806,1.0
1648,1.0
1659,1.0
1576,1.0
1655,1.0
1214,1.0
1503,1.0
1312,1.0
1564,1.0
1066,1.0
1128,1.0
1362,1.0
1839,1.0
1467,1.0
1011,1.0
1517,1.0
1994,1.0
1013,1.0
1725,1.0
1769,1.0
1819,1.0
1476,1.0
1071,1.0
1100,1.0
1284,1.0
1929,1.0
1213,1.0
1347,1.0
1805,1.0
1245,1.0
1317,1.0
1028,1.0
1310,1.0
1404,1.0
1485,1.0
1502,0.0
1736,1.0
1161,1.0
1991,1.0
1533,1.0
1794,1.0
1976,1.0
1861,1.0
1853,1.0
1209,1.0
1907,1.0
1969,1.0
1707,1.0
1964,1.0
1781,1.0
1858,1.0
1025,1.0
1539,1.0
1923,1.0
1685,1.0
1130,1.0
1002,1.0
1638,1.0
1953,1.0
1196,1.0
1865,1.0
1859,1.0
1884,1.0
1233,1.0
1447,1.0
1840,1.0
1631,1.0
1757,1.0
1258,1.0
1443,1.0
1717,1.0
1492,1.0
1189,1.0
1641,1.0
1230,1.0
1618,1.0
1743,1.0
