,y_hat
2360,False
3242,False
2382,False
2841,False
3127,False
2051,False
3144,False
3955,False
3251,False
3563,False
2682,False
3582,False
3603,False
2263,False
3946,False
2957,False
3858,False
3763,False
3444,False
2812,False
2056,False
2541,False
3765,False
3691,False
2778,False
2339,False
2353,False
2171,False
3482,False
3046,False
2077,False
2106,False
2490,False
3429,False
2425,False
3219,False
2002,False
2499,False
3945,False
2115,False
3358,False
2773,False
2300,False
2675,False
3520,False
2099,False
3872,False
2605,False
2045,False
3591,False
3420,False
3954,False
2912,False
3592,False
3244,False
2561,False
3877,False
2699,False
2856,False
2204,False
3413,False
2129,False
3169,False
3879,False
3901,False
2764,False
3567,False
3362,False
2756,False
3393,False
2068,False
2915,False
3696,False
2704,False
3927,False
3330,False
2387,False
3960,False
3248,False
2404,False
3318,False
3167,False
3926,False
3744,False
2501,False
3151,False
2996,False
2670,False
2138,False
2583,False
3183,False
3212,False
3065,False
3179,False
3881,False
3512,False
3822,False
2803,False
2322,False
3519,False
3436,False
2844,False
2971,False
2939,False
2568,False
2884,False
3638,False
2326,False
3940,False
2637,False
2130,False
2163,False
3211,False
3391,False
3824,False
3123,False
3761,False
2619,False
2784,False
3847,False
2026,False
2661,False
2999,False
2973,False
2685,False
3646,False
2829,False
2906,False
2356,False
2938,False
3407,False
2424,False
3456,False
3048,False
3870,False
3470,False
3052,False
3372,False
2019,False
2419,False
3205,False
2621,False
3911,False
2548,False
2451,False
3446,False
3002,False
3256,False
2350,False
3507,False
3283,False
2177,False
3453,False
3314,False
3511,False
2586,False
2694,False
3050,False
3175,False
3037,False
2671,False
3802,False
2988,False
3153,False
2427,False
2040,False
2372,False
2921,False
2710,False
3390,False
2533,False
2662,False
2228,False
3590,False
3192,False
3302,False
2752,False
3721,False
3306,False
2628,False
3690,False
2429,False
2328,False
2379,False
3655,False
3346,False
2410,False
2932,False
3786,False
3491,False
3963,False
3568,False
2397,False
2565,False
2635,False
3061,False
2166,False
2183,False
3479,False
2063,False
