,0
1298,0.0
1672,0.0
1477,0.0
1209,0.0
1147,0.0
1283,0.0
1995,0.0
1204,0.0
1036,0.0
1733,0.0
1290,0.0
1202,0.0
1724,0.0
1635,0.0
1378,0.0
1914,0.0
1285,0.0
1311,0.0
1009,0.0
1502,0.0
1700,0.0
1031,0.0
1006,0.0
1512,0.0
1273,0.0
1862,0.0
1480,0.0
1921,0.0
1905,0.0
1982,0.0
1339,0.0
1906,0.0
1386,0.0
1587,0.0
1026,0.0
1122,0.0
1097,0.0
1081,0.0
1364,0.0
1333,0.0
1100,0.0
1180,0.0
1732,0.0
1222,0.0
1931,0.0
1072,0.0
1567,0.0
1234,0.0
1872,0.0
1029,0.0
1708,0.0
1142,0.0
1453,0.0
1246,0.0
1486,0.0
1482,0.0
1395,0.0
1257,0.0
1515,0.0
1640,0.0
1744,0.0
1737,0.0
1814,0.0
1356,0.0
1974,0.0
1159,0.0
1025,0.0
1174,0.0
1563,0.0
1501,0.0
1219,0.0
1111,0.0
1308,0.0
1329,0.0
1028,0.0
1161,0.0
1451,0.0
1707,0.0
1836,0.0
1003,0.0
1622,0.0
1490,0.0
1263,0.0
1291,0.0
1682,0.0
1880,0.0
1248,0.0
1005,0.0
1577,0.0
1423,0.0
1038,0.0
1069,0.0
1630,0.0
1875,0.0
1184,0.0
1327,0.0
1412,0.0
1406,0.0
1865,0.0
1113,0.0
