,y_hat
2952,False
2270,False
2849,False
2858,False
3684,False
3089,False
3281,False
3194,False
3915,False
3664,False
2555,False
2991,False
2679,False
2652,False
3591,False
3602,False
2101,False
3268,False
3187,False
3257,False
3853,False
2330,False
2796,False
2228,False
2515,False
3287,False
2335,False
2767,False
3295,False
3460,False
2179,False
2708,False
2082,False
3010,False
2661,False
2301,False
3052,False
2252,False
3979,False
2514,False
3629,False
2787,False
2447,False
3804,False
2575,False
2839,False
3292,False
2169,False
2588,False
2464,False
2078,False
3300,False
2196,False
2433,False
2243,False
2160,False
3298,False
2439,False
3209,False
2687,False
2530,False
3952,False
3518,False
2234,False
2953,False
3053,False
2212,False
3248,False
2385,False
2320,False
2729,False
2927,False
3153,False
3425,False
2277,False
3751,False
3431,False
2197,False
3129,False
3227,False
2306,False
3513,False
2040,False
2357,False
3519,False
2471,False
3063,False
3919,False
3448,False
3290,False
2193,False
2561,False
3245,False
3171,False
3803,False
3328,False
2551,False
3550,False
3511,False
2325,False
3845,False
2097,False
2103,False
3422,False
3653,False
3662,False
2734,False
3523,False
3285,False
3121,False
3624,False
3389,False
2002,False
3784,False
3025,False
3343,False
3397,False
2735,False
2931,False
3770,False
2220,False
2495,False
3403,False
2364,False
2392,False
3687,False
3169,False
2086,False
2801,False
3275,False
3521,False
2969,False
2910,False
3745,False
3976,False
2896,False
3781,False
3067,False
2718,False
2754,False
2649,False
2190,False
2021,False
3837,False
3675,False
2138,False
2990,False
2285,False
2317,False
3379,False
3219,False
3310,False
3600,False
2643,False
2550,False
2419,False
2595,False
3127,False
2291,False
2043,False
2569,False
2618,False
3561,False
3842,False
3345,False
3018,False
3288,False
2025,False
3743,False
2294,False
2633,False
2096,False
3820,False
3341,False
3022,False
3744,False
3057,False
3303,False
2240,False
3100,False
3948,False
3246,False
2360,False
2637,False
2007,False
2227,False
3568,False
3205,False
3859,False
3200,False
2011,False
3586,False
2345,False
3437,False
2231,False
3932,False
3203,False
3627,False
3244,False
3410,False
