,y_hat
3513,False
3351,False
3475,False
3170,False
2131,False
2118,False
2916,False
2984,False
2574,False
3497,False
3132,False
2866,False
3639,False
3837,False
2759,False
2303,False
2904,False
3613,False
3499,False
2413,False
3938,False
3050,False
2911,False
3790,False
2505,False
3567,False
2330,False
3767,False
3027,False
2292,False
3011,False
3514,False
2114,False
3782,False
3566,False
2947,False
2695,False
3842,False
2552,False
2220,False
2704,False
2563,False
2517,False
3149,False
2417,False
3063,False
3506,False
3913,False
3322,False
3805,False
3732,False
3463,False
3024,False
2965,False
2474,False
2957,False
2614,False
2781,False
3358,False
3843,False
3233,False
3799,False
3721,False
2963,False
3841,False
2926,False
3839,False
2627,False
3971,False
3862,False
3557,False
3130,False
2643,False
2005,False
3836,False
2025,False
2145,False
3182,False
2000,False
3717,False
2851,False
2319,False
3427,False
2003,False
2095,False
2262,False
3696,False
2936,False
2763,False
3392,False
3478,False
3718,False
2686,False
3271,False
2304,False
2595,False
3970,False
2540,False
2048,False
3882,False
3781,False
3223,False
2919,False
3371,False
3254,False
3303,False
2633,False
2270,False
2977,False
2766,False
3871,False
2656,False
3637,False
3589,False
3394,False
3584,False
3022,False
3008,False
2090,False
3932,False
3524,False
2941,False
2198,False
2650,False
2622,False
3898,False
2878,False
3193,False
2988,False
3806,False
2609,False
3588,False
2055,False
2783,False
2987,False
3638,False
2849,False
3375,False
2337,False
3056,False
3492,False
2215,False
3629,False
3765,False
3919,False
2835,False
2352,False
3631,False
3207,False
3152,False
3866,False
3679,False
3725,False
3326,False
2014,False
3099,False
2549,False
2666,False
2234,False
3424,False
3435,False
3545,False
2030,False
2570,False
2250,False
3702,False
2162,False
2226,False
2475,False
2127,False
2223,False
3083,False
2818,False
3310,False
3035,False
3208,False
2158,False
3658,False
2713,False
2075,False
2487,False
2724,False
3057,False
2575,False
3480,False
3440,False
3808,False
2718,False
3603,False
3202,False
2750,False
3197,False
2427,False
3599,False
3577,False
3231,False
3617,False
3764,False
3728,False
3926,False
