,y_hat
2214,False
2937,False
2876,False
3160,False
3650,False
3312,False
3033,False
2783,False
2939,False
3390,False
3362,False
3651,False
2138,False
2887,False
2390,False
3211,False
3844,False
2822,False
2204,False
2599,False
3217,False
3696,False
3449,False
3410,False
3412,False
3074,False
3700,False
3052,False
2229,False
2159,False
3339,False
2874,False
3036,False
2060,False
3953,False
3437,False
2541,False
2331,False
2418,False
3130,False
3417,False
3071,False
3532,False
3880,False
3405,False
3006,False
3534,False
2590,False
3409,False
2284,False
3194,False
3066,False
3364,False
2490,False
3855,False
3238,False
3886,False
2421,False
3348,False
2304,False
3657,False
2564,False
3465,False
3168,False
3460,False
2882,False
2056,False
3768,False
2416,False
2597,False
2863,False
2217,False
3604,False
2368,False
2158,False
3679,False
2664,False
2231,False
2107,False
3779,False
2339,False
3903,False
2353,False
3289,False
3345,False
3179,False
2002,False
3424,False
3342,False
3793,False
3322,False
2963,False
3433,False
2476,False
2449,False
2237,False
3044,False
3063,False
3620,False
3996,False
2833,False
2065,False
3309,False
2648,False
3578,False
3921,False
2969,False
2342,False
3284,False
3254,False
2682,False
3218,False
2569,False
2797,False
3634,False
2100,False
3368,False
3663,False
2636,False
2367,False
3319,False
3914,False
3576,False
3485,False
2188,False
2482,False
2532,False
3969,False
2787,False
3589,False
3758,False
3971,False
3267,False
3141,False
3307,False
3112,False
3134,False
2207,False
3945,False
2206,False
3456,False
2143,False
3235,False
3094,False
3147,False
2691,False
3638,False
3853,False
2039,False
2623,False
3058,False
2278,False
2688,False
3699,False
2742,False
2392,False
2737,False
2082,False
2480,False
3015,False
3944,False
3030,False
2950,False
3347,False
3541,False
3047,False
3237,False
2954,False
2520,False
3161,False
2295,False
3890,False
3727,False
3798,False
2739,False
3630,False
2859,False
3911,False
3113,False
3595,False
2777,False
2466,False
3397,False
2562,False
3715,False
2076,False
3159,False
3918,False
2794,False
2067,False
2750,False
2024,False
3817,False
3975,False
3605,False
2412,False
3579,False
2465,False
3871,False
2765,False
