,years_experience,degree,nr_commits,nr_languages,nr_stars
356,3.0,0.0,41.0,6.0,6.0
218,1.0,0.0,12.0,9.0,1.0
379,3.0,0.0,34.0,8.0,3.0
228,1.0,0.0,14.0,5.0,4.0
258,1.0,0.0,12.0,4.0,3.0
297,0.0,0.0,3.0,2.0,1.0
215,2.0,0.0,26.0,6.0,7.0
241,0.0,0.0,7.0,0.0,3.0
340,2.0,1.0,24.0,7.0,3.0
208,1.0,0.0,14.0,3.0,6.0
203,3.0,0.0,34.0,6.0,2.0
310,1.0,0.0,11.0,5.0,7.0
399,1.0,1.0,14.0,10.0,2.0
344,0.0,2.0,4.0,3.0,8.0
312,2.0,0.0,20.0,4.0,2.0
332,3.0,0.0,36.0,3.0,5.0
367,1.0,1.0,12.0,7.0,3.0
307,0.0,2.0,2.0,1.0,0.0
257,1.0,0.0,12.0,2.0,4.0
329,2.0,0.0,25.0,6.0,9.0
289,3.0,1.0,32.0,0.0,6.0
299,1.0,0.0,13.0,2.0,0.0
385,1.0,0.0,14.0,2.0,0.0
370,3.0,0.0,35.0,2.0,6.0
320,2.0,0.0,29.0,9.0,1.0
250,1.0,0.0,16.0,1.0,1.0
248,1.0,0.0,17.0,6.0,2.0
279,2.0,0.0,21.0,6.0,6.0
345,3.0,0.0,37.0,11.0,3.0
387,1.0,0.0,18.0,11.0,3.0
264,3.0,1.0,33.0,8.0,1.0
363,1.0,0.0,11.0,1.0,4.0
314,1.0,1.0,15.0,3.0,6.0
371,0.0,1.0,3.0,1.0,1.0
219,3.0,0.0,37.0,10.0,6.0
283,1.0,1.0,16.0,15.0,8.0
322,0.0,2.0,8.0,4.0,12.0
274,4.0,0.0,46.0,7.0,3.0
242,0.0,1.0,9.0,2.0,12.0
361,0.0,1.0,5.0,5.0,4.0
210,1.0,0.0,13.0,0.0,5.0
231,2.0,0.0,25.0,4.0,4.0
256,2.0,0.0,27.0,5.0,7.0
349,4.0,0.0,46.0,1.0,4.0
382,1.0,0.0,16.0,0.0,9.0
221,0.0,2.0,4.0,2.0,1.0
304,0.0,0.0,3.0,4.0,1.0
223,0.0,1.0,1.0,6.0,0.0
225,3.0,0.0,36.0,0.0,6.0
378,2.0,1.0,25.0,0.0,0.0
