,years_experience,degree
356,0.0,1.0
218,3.0,0.0
379,0.0,1.0
228,0.0,3.0
258,3.0,0.0
297,0.0,3.0
215,0.0,2.0
241,0.0,3.0
340,0.0,1.0
208,3.0,0.0
203,0.0,1.0
310,0.0,3.0
399,2.0,0.0
344,0.0,1.0
312,1.0,1.0
332,0.0,1.0
367,1.0,1.0
307,2.0,0.0
257,3.0,0.0
329,0.0,2.0
289,1.0,0.0
299,0.0,3.0
385,2.0,1.0
370,0.0,1.0
320,1.0,1.0
250,3.0,0.0
248,2.0,1.0
279,0.0,2.0
345,0.0,1.0
387,2.0,1.0
264,1.0,0.0
363,2.0,1.0
314,0.0,2.0
371,0.0,2.0
219,0.0,1.0
283,1.0,1.0
322,0.0,1.0
274,1.0,0.0
242,0.0,2.0
361,0.0,2.0
210,0.0,3.0
231,0.0,2.0
256,2.0,0.0
349,1.0,0.0
382,1.0,2.0
221,1.0,1.0
304,0.0,3.0
223,0.0,2.0
225,0.0,1.0
378,0.0,1.0
