ix,goal_cost,intv_cost
854,0.759,1.4000000000000001
975,0.763,2.5
768,0.755,1.4
742,0.751,2.8
732,0.766,3.2
961,0.762,1.1
793,0.756,2.8
687,0.763,2.7
861,0.773,0.9
915,0.752,0.9
842,0.761,3.5
889,0.765,4.4
681,0.762,0.7
807,0.754,3.4000000000000004
623,0.773,3.0
954,0.761,3.1
795,0.779,0.6
784,0.7559999823570251,2.5
776,0.753,3.0
756,0.761,3.7
925,0.763,1.7
803,0.758,3.7
782,0.758,2.9000000000000004
890,0.806,1.4
750,0.755,2.4
922,0.759,4.3
998,0.82,1.3
576,0.785,0.9
539,0.751,1.7000000000000002
964,0.799,2.1
891,0.771,2.5999999999999996
529,0.765,4.4
897,0.758,6.1
923,0.756,1.6
706,0.76,2.2
840,0.756,5.5
614,0.755,0.7
893,0.764,4.8
590,0.766,3.5999999999999996
572,0.761,1.6
628,0.7730000019073486,1.0
567,0.77,1.1
963,0.751,3.4
748,0.766,2.3
555,0.754,3.3000000000000003
957,0.7829999923706055,1.0
838,0.767,4.699999999999999
633,0.763,1.7
554,0.776,1.0
959,0.839,1.8
580,0.761,3.5
924,0.752,5.0
530,0.753,4.3
568,0.757,2.1999999999999997
901,0.764,2.2
952,0.758,6.7
986,0.759,3.3
940,0.767,1.6
622,0.786,0.9
843,0.76,3.7
846,0.759,2.9000000000000004
653,0.762,2.5
556,0.761,6.800000000000001
707,0.751,1.4
739,0.761,1.4
950,0.757,4.4
958,0.779,1.1
791,0.761,2.1
566,0.765,2.3
538,0.784,1.4
813,0.771,4.3
982,0.783,1.2
743,0.761,2.9000000000000004
717,0.752,5.5
589,0.755,1.3
894,0.783,1.4
930,0.757,4.2
910,0.765,4.3
693,0.755,3.3
822,0.779,1.4
611,0.799,1.6
771,0.763,4.7
625,0.759,2.0
609,0.8370000123977661,1.5
662,0.765,1.1
586,0.756,2.8
863,0.753,0.8
905,0.767,2.9
789,0.764,3.5
592,0.785,1.1
505,0.757,5.1
859,0.766,1.3
752,0.774,1.1
534,0.825,0.9
994,0.779,1.1
896,0.8220000267028809,2.0
817,0.841,2.9
674,0.781,1.8
829,0.761,2.6
708,0.764,0.7
