,u_x1,u_x2,u_x3,u_y
1000,-1.8333063,-1.3333063,-0.18333064,0.033378482
1001,1.002364,1.502364,0.10023641,0.8419161
1002,0.79256153,1.2925615,0.079256155,0.7859833
1003,-0.3523303,0.1476697,-0.035233032,0.36229527
1004,-0.007875233,0.49212477,-0.0007875233,0.49685824
1005,-0.7942823,-0.29428232,-0.07942823,0.21351552
1006,-1.0194514,-0.5194514,-0.10194514,0.15399432
1007,-0.052897815,0.4471022,-0.0052897814,0.47890663
1008,-1.0204225,-0.52042246,-0.10204225,0.15376401
1009,-1.5818293,-1.0818293,-0.15818293,0.056844234
1010,0.9335914,1.4335914,0.09335914,0.8247427
1011,-1.0406026,-0.54060256,-0.104060255,0.14902997
1012,1.5067279,2.006728,0.1506728,0.93405974
1013,-0.021196343,0.47880366,-0.0021196343,0.49154449
1014,-0.6457578,-0.1457578,-0.064575784,0.2592181
1015,-0.25410405,0.24589595,-0.025410404,0.39970756
1016,-0.7685802,-0.2685802,-0.07685802,0.22107124
1017,0.23367879,0.7336788,0.02336788,0.5923828
1018,0.09846376,0.5984638,0.009846376,0.53921795
1019,0.67724216,1.1772422,0.06772422,0.7508738
1020,-0.26152134,0.23847866,-0.026152134,0.39684522
1021,0.1867275,0.6867275,0.01867275,0.5740628
1022,-0.10217016,0.39782983,-0.010217017,0.45931077
1023,-0.49787754,0.0021224618,-0.049787756,0.30928516
1024,-2.056076,-1.556076,-0.20560761,0.019887567
1025,-0.7642133,-0.26421332,-0.076421335,0.22237003
1026,-2.1911097,-1.6911097,-0.21911097,0.014221907
1027,-0.36203998,0.13796002,-0.036204,0.35866106
1028,-0.5851566,-0.08515662,-0.058515664,0.27922118
1029,-2.0416439,-1.5416439,-0.20416439,0.020593405
1030,-0.15118478,0.3488152,-0.015118479,0.43991494
1031,-1.1557697,-0.6557697,-0.115576975,0.12388766
1032,0.43118966,0.93118966,0.043118965,0.6668347
1033,1.3655207,1.8655207,0.13655208,0.9139552
1034,-0.16777891,0.3322211,-0.016777892,0.43337858
1035,1.0237432,1.5237432,0.102374315,0.8470217
1036,-1.9328964,-1.4328964,-0.19328964,0.026624441
1037,-0.23148999,0.26851,-0.023148999,0.40846705
1038,-1.483959,-0.98395896,-0.1483959,0.06890988
1039,-0.9220442,-0.42204422,-0.09220442,0.1782527
1040,0.907032,1.407032,0.090703204,0.81780505
1041,-2.2220492,-1.7220492,-0.22220492,0.013139963
1042,0.17018361,0.6701836,0.017018361,0.5675671
1043,-0.9707797,-0.47077972,-0.09707797,0.16582894
1044,-0.49706492,0.0029350817,-0.049706493,0.30957162
1045,0.78585535,1.2858553,0.078585535,0.7840239
1046,-0.099768646,0.40023136,-0.009976865,0.46026397
1047,0.8598325,1.3598325,0.085983254,0.8050593
1048,0.7492921,1.2492921,0.07492921,0.7731594
1049,-0.13671671,0.36328328,-0.013671671,0.44562733
1050,0.14467858,0.6446786,0.014467858,0.55751765
1051,0.50242007,1.0024201,0.050242007,0.6923139
1052,2.6396453,3.1396453,0.26396453,0.9958503
1053,0.31786117,0.8178612,0.031786118,0.62470484
1054,0.82226926,1.3222692,0.082226925,0.79453814
1055,0.03563603,0.535636,0.0035636032,0.5142137
1056,1.0889074,1.5889074,0.108890735,0.8619026
1057,0.56437993,1.0643799,0.056437995,0.71375215
1058,1.4404525,1.9404525,0.14404525,0.92513025
1059,-0.7613142,-0.2613142,-0.076131426,0.22323465
1060,0.18010437,0.6801044,0.018010437,0.57146466
1061,-1.4340861,-0.9340861,-0.14340861,0.075773835
1062,0.015607431,0.5156074,0.0015607431,0.5062262
1063,-0.93535024,-0.43535024,-0.09353503,0.17480385
1064,0.5972785,1.0972785,0.059727848,0.7248392
1065,-1.6622158,-1.1622158,-0.16622159,0.0482347
1066,0.4025026,0.9025026,0.04025026,0.65634286
1067,1.2035508,1.7035508,0.120355085,0.8856183
1068,-1.0762402,-0.5762402,-0.10762402,0.14090991
1069,-0.46528053,0.034719467,-0.046528053,0.32086527
1070,-1.3235393,-0.82353926,-0.13235393,0.092828035
1071,0.81243926,1.3124392,0.081243925,0.79173017
1072,-1.4419116,-0.9419116,-0.14419116,0.07466364
1073,-1.4466132,-0.9466132,-0.14466132,0.07400262
1074,-0.9270019,-0.4270019,-0.09270019,0.17696273
1075,0.4712285,0.9712285,0.04712285,0.6812612
1076,1.5360605,2.0360603,0.15360604,0.9377382
1077,-0.17482144,0.32517856,-0.017482145,0.43060994
1078,0.64788806,1.1478881,0.06478881,0.7414713
1079,0.017282804,0.5172828,0.0017282804,0.50689447
1080,-0.7176908,-0.21769083,-0.07176908,0.23647392
1081,-0.50160706,-0.0016070604,-0.050160706,0.30797195
1082,-0.13124736,0.36875266,-0.013124736,0.4477898
1083,-0.54907435,-0.04907435,-0.054907437,0.2914772
1084,-1.009761,-0.509761,-0.1009761,0.15630484
1085,1.1921141,1.6921141,0.11921141,0.88339174
1086,2.2743278,2.7743278,0.22743277,0.9885268
1087,-0.2756487,0.22435129,-0.027564872,0.39140892
1088,-0.56860083,-0.06860083,-0.056860086,0.28481352
1089,0.36366653,0.86366653,0.036366653,0.64194643
1090,0.96598756,1.4659876,0.09659876,0.8329748
1091,-1.0012252,-0.50122523,-0.10012253,0.15835893
1092,-0.20484099,0.295159,-0.0204841,0.41884816
1093,0.22667924,0.7266792,0.022667924,0.5896634
1094,-0.72324604,-0.22324604,-0.072324604,0.23476434
1095,1.5718932,2.0718932,0.15718932,0.9420123
1096,0.3705577,0.87055767,0.03705577,0.64451647
1097,-0.66744035,-0.16744035,-0.06674404,0.25224543
1098,1.1539223,1.6539223,0.11539223,0.875734
