,u_x1,u_x2,u_y,u_x3
1000,-1.8333063,-0.45832658,0.033378482,-1.3333063
1001,1.002364,0.250591,0.8419161,1.502364
1002,0.79256153,0.19814038,0.7859833,1.2925615
1003,-0.3523303,-0.088082574,0.36229527,0.1476697
1004,-0.007875233,-0.0019688082,0.49685824,0.49212477
1005,-0.7942823,-0.19857058,0.21351552,-0.29428232
1006,-1.0194514,-0.25486284,0.15399432,-0.5194514
1007,-0.052897815,-0.013224454,0.47890663,0.4471022
1008,-1.0204225,-0.2551056,0.15376401,-0.52042246
1009,-1.5818293,-0.39545733,0.056844234,-1.0818293
1010,0.9335914,0.23339786,0.8247427,1.4335914
1011,-1.0406026,-0.26015064,0.14902997,-0.54060256
1012,1.5067279,0.37668198,0.93405974,2.006728
1013,-0.021196343,-0.0052990858,0.49154449,0.47880366
1014,-0.6457578,-0.16143945,0.2592181,-0.1457578
1015,-0.25410405,-0.06352601,0.39970756,0.24589595
1016,-0.7685802,-0.19214505,0.22107124,-0.2685802
1017,0.23367879,0.058419697,0.5923828,0.7336788
1018,0.09846376,0.02461594,0.53921795,0.5984638
1019,0.67724216,0.16931054,0.7508738,1.1772422
1020,-0.26152134,-0.065380335,0.39684522,0.23847866
1021,0.1867275,0.046681874,0.5740628,0.6867275
1022,-0.10217016,-0.02554254,0.45931077,0.39782983
1023,-0.49787754,-0.124469385,0.30928516,0.0021224618
1024,-2.056076,-0.514019,0.019887567,-1.556076
1025,-0.7642133,-0.19105333,0.22237003,-0.26421332
1026,-2.1911097,-0.5477774,0.014221907,-1.6911097
1027,-0.36203998,-0.090509996,0.35866106,0.13796002
1028,-0.5851566,-0.14628915,0.27922118,-0.08515662
1029,-2.0416439,-0.51041096,0.020593405,-1.5416439
1030,-0.15118478,-0.037796196,0.43991494,0.3488152
1031,-1.1557697,-0.28894243,0.12388766,-0.6557697
1032,0.43118966,0.107797414,0.6668347,0.93118966
1033,1.3655207,0.34138018,0.9139552,1.8655207
1034,-0.16777891,-0.041944727,0.43337858,0.3322211
1035,1.0237432,0.2559358,0.8470217,1.5237432
1036,-1.9328964,-0.4832241,0.026624441,-1.4328964
1037,-0.23148999,-0.057872497,0.40846705,0.26851
1038,-1.483959,-0.37098974,0.06890988,-0.98395896
1039,-0.9220442,-0.23051105,0.1782527,-0.42204422
1040,0.907032,0.226758,0.81780505,1.407032
1041,-2.2220492,-0.5555123,0.013139963,-1.7220492
1042,0.17018361,0.042545903,0.5675671,0.6701836
1043,-0.9707797,-0.24269493,0.16582894,-0.47077972
1044,-0.49706492,-0.12426623,0.30957162,0.0029350817
1045,0.78585535,0.19646384,0.7840239,1.2858553
1046,-0.099768646,-0.024942162,0.46026397,0.40023136
1047,0.8598325,0.21495813,0.8050593,1.3598325
1048,0.7492921,0.18732302,0.7731594,1.2492921
1049,-0.13671671,-0.034179177,0.44562733,0.36328328
1050,0.14467858,0.036169644,0.55751765,0.6446786
1051,0.50242007,0.12560502,0.6923139,1.0024201
1052,2.6396453,0.65991133,0.9958503,3.1396453
