,y_hat
2160,False
2445,False
3556,False
2649,False
2522,False
3711,False
3795,False
2517,False
3466,False
2506,False
2476,False
2771,False
3551,False
2039,False
2776,False
2460,False
3583,False
2946,False
2646,False
3484,False
3468,False
2760,False
2180,False
3152,False
3002,False
3235,False
3240,False
2385,False
2081,False
2131,False
3388,False
3282,False
2889,False
2975,False
2505,False
2231,False
2108,False
3343,False
2678,False
2123,False
2958,False
3856,False
2465,False
3300,False
3415,False
3232,False
3382,False
2429,False
3375,False
3643,False
2861,False
3768,False
2608,False
3521,False
2354,False
2734,False
3686,False
2709,False
3573,False
3695,False
2148,False
3113,False
3985,False
3549,False
2020,False
3992,False
3534,False
2485,False
3589,False
2488,False
2296,False
3948,False
3261,False
2463,False
3079,False
3213,False
3419,False
2104,False
2636,False
2600,False
3572,False
2701,False
3707,False
2584,False
3696,False
3438,False
3176,False
2012,False
3538,False
2414,False
3679,False
3759,False
2629,False
2275,False
2741,False
3155,False
3268,False
3099,False
3727,False
2764,False
2090,False
3564,False
3188,False
2069,False
3887,False
2904,False
3607,False
3611,False
3397,False
2870,False
2960,False
3073,False
3121,False
3699,False
2700,False
3550,False
2774,False
2421,False
2630,False
3483,False
3937,False
3064,False
3029,False
2074,False
3014,False
3203,False
2183,False
3505,False
2228,False
2469,False
3207,False
3379,False
2044,False
2927,False
2510,False
2963,False
2204,False
3336,False
3765,False
2286,False
3785,False
2679,False
2197,False
3993,False
3719,False
2647,False
3422,False
3174,False
3944,False
2106,False
2137,False
2559,False
3302,False
3595,False
2732,False
2314,False
3366,False
2580,False
2659,False
3395,False
3163,False
3413,False
3301,False
2242,False
2299,False
2793,False
2214,False
2758,False
3922,False
2472,False
2705,False
2796,False
2292,False
2751,False
2674,False
2639,False
3138,False
3616,False
2609,False
2648,False
3425,False
2508,False
3927,False
2509,False
3812,False
2514,False
3292,False
2502,False
3255,False
2322,False
3618,False
2380,False
2001,False
2362,False
3501,False
3272,False
2311,False
2325,False
3346,False
3146,False
