,x1,x2
1927,2.1,-0.0
1831,1.0,1.3
1942,1.5,-0.0
1157,1.3,-0.0
1496,2.2,-0.0
1074,1.7,0.0
1872,0.7,1.3
1272,1.6,2.1
1209,1.5,0.0
1646,3.2,-0.0
1011,1.8,-0.0
1248,1.4,-0.0
1260,0.9,-0.0
1155,1.5,-0.0
1161,1.3,1.6
1838,1.2,2.1
1221,3.0,-0.0
1782,1.2,0.0
1025,1.5,-0.0
1059,1.6,-0.0
1996,2.3,3.6
1749,0.9,0.0
1747,1.7,0.0
1202,2.2,-0.0
1149,1.2,3.0
1455,1.8,2.3
1166,0.9,1.1
1807,1.2,0.0
1154,0.9,1.4
1622,1.6,2.0
1824,1.4,-0.0
1061,2.2,0.0
1828,1.6,-0.0
1302,1.0,-0.0
1263,2.2,-0.0
1337,1.5,0.0
1682,-0.0,5.0
1132,1.3,-0.0
1482,1.0,1.8
1345,1.0,-0.0
1495,1.3,-0.0
1995,2.5,3.2
1593,1.4,1.7
1811,0.9,0.0
1444,0.9,0.8
1775,1.2,0.0
1814,1.4,1.7
1464,2.0,0.0
1649,0.8,2.8
1987,1.2,0.0
1776,1.9,3.6
1453,1.5,3.9
1685,1.9,-0.0
1788,1.5,0.0
1359,1.0,0.0
1374,0.9,0.0
1661,2.6,3.3
1097,1.5,-0.0
1433,1.4,0.0
1249,0.9,-0.0
1003,1.1,-0.0
1527,0.9,-0.0
1586,1.1,0.0
1632,0.9,1.1
1958,1.5,4.2
1859,1.6,0.0
1717,-0.0,1.8
1145,0.7,0.0
1821,1.6,0.0
1104,1.4,0.0
1238,1.0,0.0
1372,0.9,0.0
1080,1.5,0.0
1240,1.4,0.0
1335,3.0,3.8
1175,1.8,0.0
1454,1.8,0.0
1635,2.2,-0.0
1688,1.0,-0.0
1380,1.9,0.1
1941,2.4,0.0
1111,1.5,-0.0
1410,0.9,0.0
1465,0.7,-0.0
1008,1.2,2.3
1509,1.2,-0.0
1072,2.2,-0.0
1969,1.0,-0.0
1761,0.9,3.4
1588,1.5,1.9
1431,1.7,-0.0
1696,2.1,0.0
1791,1.3,-0.0
1127,3.0,3.3
1613,-0.0,2.6
1947,2.6,-0.0
1105,1.6,-0.0
1107,0.9,1.1
1844,0.7,1.5
1219,2.2,2.7
