,y_hat
3077,False
2043,False
3089,False
3983,False
3036,False
2240,False
2030,False
3785,False
3353,False
2125,False
3714,False
2247,False
3526,False
3288,False
3419,False
3852,False
3780,False
3304,False
2049,False
2438,False
2151,False
3180,False
3956,False
2051,False
2836,False
2881,False
3650,False
2290,False
3013,False
2907,False
3444,False
2558,False
3762,False
2913,False
3847,False
3930,False
3429,False
3042,False
3123,False
3583,False
3172,False
2322,False
3746,False
2195,False
2626,False
3291,False
2119,False
2308,False
3374,False
2033,False
3666,False
3772,False
2390,False
2273,False
2507,False
2629,False
3009,False
3479,False
2686,False
3035,False
2504,False
2549,False
2572,False
2035,False
2271,False
2802,False
2791,False
2470,False
2034,False
3907,False
2025,False
3844,False
3569,False
3263,False
3117,False
3913,False
2822,False
2454,False
2590,False
3917,False
2178,False
2548,False
2536,False
2262,False
3797,False
2501,False
3923,False
2396,False
3299,False
2479,False
3266,False
2773,False
3164,False
3174,False
3151,False
3481,False
3751,False
2350,False
3460,False
3692,False
2029,False
3421,False
3431,False
3664,False
3329,False
3389,False
2026,False
2963,False
2466,False
2697,False
3575,False
2645,False
3148,False
2445,False
2568,False
3039,False
3018,False
3592,False
3233,False
2926,False
2971,False
3025,False
2823,False
3803,False
3895,False
3331,False
2270,False
2342,False
3104,False
2917,False
3196,False
2980,False
3542,False
3700,False
2439,False
3742,False
2824,False
2848,False
2818,False
2477,False
2744,False
3427,False
3590,False
2343,False
3693,False
2388,False
3796,False
2502,False
2562,False
3058,False
2541,False
3846,False
2961,False
2382,False
3867,False
3626,False
3489,False
3782,False
3298,False
2933,False
2241,False
3784,False
2635,False
3813,False
3068,False
3891,False
2725,False
2073,False
3102,False
2404,False
3150,False
3316,False
2960,False
3642,False
2194,False
3415,False
2193,False
3461,False
3955,False
2231,False
2599,False
3268,False
3482,False
2137,False
2668,False
3069,False
2995,False
3335,False
3850,False
3446,False
2835,False
3208,False
3210,False
2576,False
3617,False
3373,False
2511,False
2638,False
2722,False
3800,False
