,years_experience,degree,nr_commits,nr_languages,nr_stars
3501,2.0,0.0,25.0,4.0,3.0
2480,1.0,0.0,12.0,3.0,3.0
2311,0.0,0.0,7.0,5.0,5.0
2108,1.0,0.0,15.0,0.0,3.0
2857,1.0,0.0,16.0,2.0,5.0
3899,1.0,0.0,17.0,6.0,1.0
2783,0.0,0.0,3.0,5.0,1.0
3498,2.0,0.0,22.0,2.0,1.0
3314,2.0,1.0,24.0,2.0,5.0
2952,3.0,0.0,32.0,7.0,4.0
2071,5.0,0.0,53.0,0.0,12.0
2225,0.0,0.0,4.0,3.0,3.0
3818,0.0,1.0,4.0,5.0,10.0
3060,2.0,1.0,23.0,1.0,2.0
3752,1.0,0.0,14.0,2.0,0.0
3844,1.0,1.0,12.0,8.0,5.0
3512,2.0,1.0,25.0,5.0,8.0
2182,2.0,0.0,25.0,1.0,11.0
3312,3.0,0.0,34.0,6.0,6.0
3115,0.0,2.0,3.0,2.0,5.0
2307,1.0,0.0,12.0,5.0,2.0
2680,2.0,1.0,23.0,3.0,6.0
2401,0.0,1.0,4.0,1.0,4.0
2911,2.0,0.0,23.0,9.0,6.0
2546,1.0,0.0,12.0,1.0,6.0
3606,2.0,1.0,23.0,12.0,6.0
3253,1.0,1.0,15.0,4.0,9.0
3737,1.0,2.0,13.0,2.0,6.0
2007,3.0,1.0,35.0,3.0,4.0
2729,1.0,0.0,17.0,7.0,8.0
2042,0.0,0.0,0.0,2.0,5.0
2091,0.0,0.0,2.0,0.0,2.0
2901,1.0,0.0,15.0,11.0,3.0
2695,0.0,2.0,7.0,5.0,7.0
3468,2.0,1.0,23.0,2.0,5.0
3408,2.0,0.0,25.0,1.0,4.0
3797,0.0,0.0,5.0,8.0,8.0
3913,2.0,2.0,20.0,2.0,4.0
3732,0.0,2.0,5.0,1.0,0.0
2437,1.0,0.0,17.0,8.0,6.0
3868,2.0,1.0,25.0,2.0,7.0
3108,1.0,1.0,13.0,0.0,6.0
2575,1.0,0.0,12.0,10.0,5.0
3083,2.0,1.0,24.0,5.0,2.0
3473,0.0,0.0,3.0,4.0,4.0
2614,2.0,0.0,26.0,0.0,2.0
2229,3.0,0.0,32.0,2.0,4.0
2834,0.0,0.0,7.0,2.0,8.0
2848,0.0,0.0,2.0,11.0,3.0
3726,3.0,0.0,32.0,1.0,4.0
3257,2.0,0.0,22.0,8.0,1.0
3354,3.0,0.0,34.0,0.0,4.0
2562,1.0,0.0,14.0,3.0,4.0
3614,0.0,0.0,5.0,0.0,7.0
2986,0.0,2.0,7.0,6.0,1.0
3465,1.0,1.0,14.0,1.0,4.0
2058,0.0,2.0,3.0,4.0,5.0
3207,2.0,0.0,22.0,5.0,5.0
3240,1.0,0.0,13.0,2.0,0.0
2360,1.0,0.0,13.0,0.0,8.0
3510,1.0,1.0,14.0,1.0,7.0
2668,1.0,0.0,15.0,0.0,7.0
2199,2.0,0.0,23.0,4.0,2.0
2561,1.0,0.0,16.0,9.0,5.0
3311,1.0,0.0,11.0,1.0,8.0
3201,1.0,1.0,15.0,13.0,1.0
3039,0.0,2.0,6.0,3.0,6.0
3571,1.0,0.0,16.0,2.0,5.0
2308,3.0,0.0,33.0,7.0,5.0
3135,1.0,1.0,17.0,10.0,5.0
2949,2.0,0.0,23.0,2.0,1.0
2905,1.0,0.0,15.0,1.0,3.0
3219,2.0,0.0,28.0,7.0,7.0
3750,2.0,1.0,27.0,6.0,5.0
2198,1.0,0.0,13.0,8.0,2.0
3424,0.0,1.0,5.0,10.0,3.0
2245,2.0,1.0,24.0,6.0,5.0
3210,3.0,0.0,32.0,0.0,2.0
2830,2.0,0.0,23.0,7.0,2.0
3735,3.0,0.0,35.0,0.0,2.0
2803,1.0,2.0,18.0,7.0,5.0
2442,2.0,0.0,25.0,4.0,7.0
3306,0.0,0.0,5.0,1.0,0.0
2983,1.0,2.0,13.0,2.0,2.0
2172,2.0,0.0,24.0,10.0,4.0
3255,3.0,0.0,35.0,8.0,7.0
3786,1.0,0.0,16.0,7.0,4.0
3932,1.0,0.0,13.0,5.0,1.0
2255,1.0,0.0,17.0,2.0,4.0
3641,4.0,0.0,41.0,1.0,5.0
3888,1.0,0.0,16.0,5.0,6.0
2400,1.0,1.0,11.0,1.0,6.0
2838,2.0,0.0,30.0,4.0,2.0
3880,2.0,0.0,22.0,2.0,6.0
3166,2.0,1.0,22.0,2.0,1.0
3080,4.0,0.0,42.0,10.0,7.0
2359,1.0,0.0,17.0,4.0,3.0
3640,0.0,0.0,4.0,2.0,2.0
3592,0.0,0.0,2.0,3.0,4.0
3271,3.0,1.0,33.0,0.0,2.0
2738,1.0,0.0,13.0,4.0,3.0
3137,1.0,0.0,17.0,6.0,7.0
3929,3.0,0.0,37.0,2.0,1.0
