,0
1916,0.0
1373,0.0
1283,0.0
1397,0.0
1189,0.0
1501,0.0
1257,0.0
1643,0.0
1103,0.0
1302,0.0
1980,0.0
1448,0.0
1204,0.0
1319,0.0
1348,0.0
1098,0.0
1362,0.0
1246,0.0
1171,0.0
1016,0.0
1902,0.0
1496,0.0
1792,0.0
1248,0.0
1768,0.0
1538,0.0
1199,0.0
1923,0.0
1386,0.0
1840,0.0
1464,0.0
1014,0.0
1165,0.0
1260,0.0
1025,0.0
1231,0.0
1668,0.0
1474,0.0
1759,0.0
1006,0.0
1332,0.0
1651,0.0
1843,0.0
1012,0.0
1612,0.0
1685,0.0
1700,0.0
1772,0.0
1309,0.0
1466,0.0
1956,0.0
1305,0.0
1427,0.0
1879,0.0
1578,0.0
1539,0.0
1869,0.0
1391,0.0
1736,0.0
1965,0.0
1905,0.0
1111,0.0
1346,0.0
1279,0.0
1326,0.0
1686,0.0
1011,0.0
1222,0.0
1223,0.0
1933,0.0
1316,0.0
1240,0.0
1979,0.0
1554,0.0
1692,0.0
1804,0.0
1796,0.0
1412,0.0
1241,0.0
1423,0.0
1594,0.0
1131,0.0
1562,0.0
1148,0.0
1273,0.0
1588,0.0
1422,0.0
1070,0.0
1711,0.0
1549,0.0
1829,0.0
1720,0.0
1238,0.0
1250,0.0
1560,0.0
1947,0.0
1036,0.0
1485,0.0
1838,0.0
1900,0.0
