,senior-level_skill
3810,0.0
3542,0.0
3316,0.0
2646,0.0
2330,0.0
2593,0.0
2681,0.0
2029,0.0
2082,0.0
2990,0.0
2816,0.0
3885,0.0
3261,0.0
2024,0.0
3174,0.0
2304,0.0
3000,0.0
3407,0.0
2037,0.0
2801,0.0
2933,0.0
2944,0.0
3880,0.0
2532,0.0
3389,0.0
2967,0.0
3667,0.0
2904,0.0
3349,0.0
2639,0.0
3097,0.0
3390,0.0
2544,0.0
3773,0.0
2906,0.0
3540,0.0
2514,0.0
2799,0.0
3394,0.0
3968,0.0
3759,0.0
3552,0.0
3734,0.0
2656,0.0
3044,0.0
2682,0.0
3931,0.0
2413,0.0
2015,0.0
3569,0.0
3021,0.0
3025,0.0
3416,0.0
2520,0.0
3740,0.0
2733,0.0
2579,0.0
2205,0.0
3240,0.0
3581,0.0
3936,0.0
2400,0.0
3731,0.0
2866,0.0
2943,0.0
3160,0.0
2438,0.0
3322,0.0
2034,0.0
3402,0.0
2863,0.0
3132,0.0
2791,0.0
3484,0.0
3388,0.0
2599,0.0
2663,0.0
2754,0.0
2641,0.0
3306,0.0
3074,0.0
2533,0.0
2915,0.0
3156,0.0
3620,0.0
3490,0.0
3435,0.0
3246,0.0
2249,0.0
2795,0.0
2622,0.0
3837,0.0
2838,0.0
3557,0.0
2695,0.0
2955,0.0
3784,0.0
2961,0.0
2842,0.0
2602,0.0
3359,0.0
2548,0.0
2631,0.0
2786,0.0
2461,0.0
3405,0.0
3052,0.0
3765,0.0
3015,0.0
3302,0.0
2108,0.0
2720,0.0
3670,0.0
3563,0.0
2046,0.0
3465,0.0
2725,0.0
3912,0.0
3741,0.0
3478,0.0
3410,0.0
2293,0.0
2149,0.0
3871,0.0
2414,0.0
2322,0.0
3348,0.0
3726,0.0
3392,0.0
3315,0.0
3458,0.0
3247,0.0
3841,0.0
2750,0.0
2905,0.0
2953,0.0
3282,0.0
2595,0.0
3891,0.0
2818,0.0
2263,0.0
3098,0.0
3222,0.0
3636,0.0
3695,0.0
3928,0.0
3024,0.0
3051,0.0
2253,0.0
3437,0.0
3702,0.0
2572,0.0
3701,0.0
3799,0.0
2674,0.0
2852,0.0
3635,0.0
2665,0.0
3570,0.0
2987,0.0
3733,0.0
3801,0.0
2652,0.0
2542,0.0
3464,0.0
2125,0.0
3463,0.0
3836,0.0
2444,0.0
3993,0.0
2691,0.0
2761,0.0
3659,0.0
3495,0.0
3937,0.0
3144,0.0
2902,0.0
2027,0.0
3712,0.0
3615,0.0
2829,0.0
2341,0.0
3647,0.0
2878,0.0
2272,0.0
3803,0.0
2241,0.0
2388,0.0
3523,0.0
2472,0.0
2638,0.0
3594,0.0
3431,0.0
3235,0.0
2924,0.0
2910,0.0
3633,1.0
2239,0.0
2005,0.0
3863,0.0
