,y_hat
1244,False
1945,False
1858,False
1533,False
1776,False
1507,False
1199,False
1951,False
1222,False
1550,False
1259,False
1779,False
1869,False
1700,False
1025,False
1128,False
1305,False
1288,False
1761,False
1332,False
1627,False
1276,False
1937,False
1151,False
1977,False
1307,False
1008,False
1034,False
1385,False
1777,False
1470,False
1744,False
1369,False
1193,False
1602,False
1255,False
1983,False
1053,False
1628,False
1947,False
1214,False
1491,False
1241,False
1014,False
1333,False
1958,False
1560,False
1230,False
1680,False
1681,False
1666,False
1235,False
1466,False
1099,False
1146,False
1443,False
1593,False
1992,False
1933,False
1981,False
1624,False
1629,False
1809,False
1331,False
1724,False
1954,False
1220,False
1295,False
1006,False
1772,False
1449,False
1361,False
1655,False
1930,False
1322,False
1154,False
1084,False
1907,False
1299,False
1460,False
1731,False
1902,False
1298,False
1531,False
1344,False
1030,False
1905,False
1488,False
1688,False
1684,False
1482,False
1236,False
1968,False
1293,False
1651,False
1890,False
1581,False
1542,False
1704,False
1452,False
