,h_post,h_post_individualized
305,0.5,
412,0.98,
261,0.54,
276,0.54,
499,0.52,
494,0.58,
352,0.52,
431,0.78,
267,0.54,
328,0.6,
471,0.62,
316,0.64,
287,0.54,
493,0.6,
461,0.56,
465,0.5,
468,0.5,
429,0.54,
363,0.5,
284,0.6,
340,0.66,
257,0.74,
428,0.5,
308,0.5,
326,0.56,
290,0.6,
389,0.56,
459,0.58,
432,0.54,
482,0.5,
330,0.56,
317,0.52,
474,0.7,
277,0.54,
281,0.58,
427,0.52,
318,0.64,
450,0.5,
313,0.2,
475,0.78,
298,0.58,
487,0.58,
479,0.62,
262,0.52,
263,0.54,
396,0.5,
387,0.52,
275,0.5,
497,0.58,
485,0.62,
467,0.58,
322,0.64,
448,0.52,
296,0.58,
271,0.54,
295,0.54,
338,0.84,
405,0.68,
489,0.56,
433,0.56,
356,0.66,
414,0.6,
462,0.52,
260,0.54,
406,0.56,
447,0.56,
280,0.7,
323,0.54,
392,0.54,
385,0.52,
282,0.64,
319,0.7,
402,0.5,
418,0.6,
370,0.52,
456,0.54,
327,0.66,
434,0.6,
453,0.58,
436,0.5,
365,0.52,
344,0.64,
332,0.6,
449,0.62,
472,0.52,
315,0.7,
341,0.58,
320,0.56,
490,0.66,
422,0.58,
301,0.6,
398,0.82,
347,0.8,
492,0.54,
348,0.56,
430,0.6,
425,0.6,
278,0.54,
309,0.52,
423,0.5,
