,senior-level_skill
2223,0.0
3828,0.0
2944,0.0
2563,0.0
3737,0.0
3418,0.0
2007,0.0
2266,0.0
2674,0.0
3543,0.0
3273,0.0
2653,0.0
3305,0.0
3036,0.0
3533,0.0
2161,0.0
2965,0.0
2084,0.0
3516,0.0
2818,0.0
2506,0.0
3221,0.0
3604,0.0
2692,0.0
2675,0.0
3992,0.0
3979,0.0
3568,0.0
3085,0.0
2467,0.0
3561,0.0
2128,0.0
2566,0.0
3700,0.0
3830,0.0
3281,0.0
3244,0.0
3694,0.0
3770,0.0
2146,0.0
3341,0.0
2869,0.0
3763,0.0
2352,0.0
2191,0.0
3831,0.0
3040,0.0
2437,0.0
2952,0.0
3235,0.0
2275,0.0
3871,0.0
2515,0.0
3769,0.0
2068,0.0
3346,0.0
3203,0.0
3013,0.0
2106,0.0
3433,0.0
2831,0.0
2727,0.0
2156,0.0
2392,0.0
2501,0.0
2808,0.0
3925,0.0
3874,0.0
2798,0.0
3415,0.0
2572,0.0
3162,0.0
3995,0.0
2513,0.0
2166,0.0
3494,0.0
3910,0.0
2856,0.0
3471,0.0
2620,0.0
3417,0.0
3764,0.0
2074,0.0
2372,0.0
3317,0.0
3334,0.0
2050,0.0
3289,0.0
2432,0.0
2455,0.0
2029,0.0
3902,0.0
2319,0.0
2295,0.0
2766,0.0
2020,0.0
2981,0.0
2004,0.0
2267,0.0
3590,0.0
2979,0.0
3819,0.0
2001,0.0
3431,0.0
3141,0.0
2787,0.0
3275,0.0
2777,0.0
2982,0.0
3261,0.0
3229,0.0
3428,0.0
3049,0.0
3311,0.0
2806,0.0
2059,0.0
3704,0.0
3127,0.0
3722,0.0
2418,0.0
3970,0.0
2216,0.0
2158,0.0
2148,0.0
2412,0.0
2276,0.0
2409,0.0
2363,0.0
2482,0.0
2590,0.0
2483,0.0
2821,0.0
2852,0.0
2969,0.0
2922,0.0
2790,0.0
2281,0.0
3079,0.0
3493,0.0
3105,0.0
2042,0.0
3303,0.0
3515,0.0
2768,0.0
3172,0.0
3485,0.0
2502,0.0
3007,0.0
3750,0.0
2709,0.0
2033,0.0
2100,0.0
2351,0.0
2131,0.0
3797,0.0
3100,0.0
3406,0.0
3086,0.0
3701,0.0
3867,0.0
2671,0.0
2063,0.0
3027,0.0
3351,0.0
2757,0.0
3384,0.0
2160,0.0
2533,0.0
3136,0.0
2878,0.0
2990,0.0
3020,0.0
3042,0.0
2939,0.0
3316,0.0
3017,0.0
3395,0.0
3146,0.0
3441,0.0
3240,0.0
3728,0.0
2442,0.0
3985,0.0
2428,0.0
3651,0.0
3266,0.0
2332,0.0
3955,0.0
2638,0.0
2385,0.0
2368,0.0
3610,0.0
2343,0.0
3468,0.0
2670,0.0
3190,0.0
2584,0.0
2102,0.0
3968,0.0
3765,0.0
