,0
1203,0.0
1137,0.0
1493,0.0
1028,0.0
1184,0.0
1369,0.0
1791,0.0
1763,0.0
1068,0.0
1069,0.0
1072,0.0
1188,0.0
1761,0.0
1271,0.0
1118,0.0
1159,0.0
1396,0.0
1873,0.0
1536,0.0
1170,0.0
1685,0.0
1918,0.0
1800,0.0
1110,0.0
1094,0.0
1148,0.0
1577,0.0
1788,0.0
1083,0.0
1246,0.0
1335,0.0
1468,0.0
1273,0.0
1830,0.0
1742,0.0
1284,0.0
1344,0.0
1512,0.0
1927,0.0
1288,0.0
1005,0.0
1155,0.0
1524,0.0
1824,0.0
1111,0.0
1351,0.0
1297,0.0
1714,0.0
1490,0.0
1243,0.0
1364,0.0
1298,0.0
1484,0.0
1157,0.0
1657,0.0
1554,0.0
1451,0.0
1483,0.0
1378,0.0
1275,0.0
1221,0.0
1521,0.0
1215,0.0
1299,0.0
1832,0.0
1498,0.0
1174,0.0
1996,0.0
1418,0.0
1635,0.0
1230,0.0
1073,0.0
1707,0.0
1283,0.0
1594,0.0
1429,0.0
1696,0.0
1963,0.0
1906,0.0
1080,0.0
1276,0.0
1937,0.0
1674,0.0
1682,0.0
1454,0.0
1566,0.0
1063,0.0
1691,0.0
1038,0.0
1423,0.0
1091,0.0
1081,0.0
1365,0.0
1309,0.0
1672,0.0
1595,0.0
1039,0.0
1630,0.0
1980,0.0
1464,0.0
