,y_hat
726,False
645,False
569,False
656,False
725,False
976,False
821,False
962,False
813,False
991,False
660,False
869,False
678,False
822,False
892,False
774,False
917,False
730,False
964,False
513,False
708,False
871,False
687,False
749,False
505,False
539,False
926,False
699,False
526,False
847,False
611,False
583,False
800,False
753,False
794,False
743,False
795,False
857,False
629,False
691,False
817,False
586,False
938,False
534,False
722,False
530,False
715,False
512,False
729,False
861,False
628,False
815,False
988,False
783,False
697,False
565,False
946,False
824,False
737,False
852,False
659,False
975,False
688,False
982,False
930,False
820,False
532,False
960,False
761,False
655,False
504,False
723,False
624,False
985,False
606,False
638,False
549,False
931,False
838,False
948,False
574,False
528,False
503,False
957,False
546,False
562,False
949,False
623,False
614,False
763,False
776,False
536,False
870,False
837,False
610,False
936,False
665,False
605,False
998,False
875,False
