,y_hat
1752,False
1794,False
1369,False
1348,False
1223,False
1529,False
1288,False
1913,False
1824,False
1952,False
1738,False
1940,False
1994,False
1454,False
1699,False
1214,False
1102,False
1025,False
1591,False
1896,False
1801,False
1852,False
1150,False
1391,False
1617,False
1888,False
1734,False
1683,False
1225,False
1105,False
1459,False
1985,False
1282,False
1084,False
1572,False
1528,False
1633,False
1366,False
1145,False
1045,False
1202,False
1263,False
1314,False
1289,False
1831,False
1541,False
1741,False
1969,False
1209,False
1751,False
1764,False
1270,False
1016,False
1725,False
1621,False
1184,False
1539,False
1469,False
1771,False
1907,False
1462,False
1955,False
1093,False
1356,False
1575,False
1520,False
1915,False
1100,False
1364,False
1998,False
1935,False
1690,False
1899,False
1840,False
1319,False
1186,False
1540,False
1859,False
1324,False
1376,False
1923,False
1588,False
1178,False
1594,False
1949,False
1731,False
1827,False
1076,False
1611,False
1836,False
1961,False
1821,False
1468,False
1277,False
1099,False
1033,False
1458,False
1197,False
1571,False
1481,False
