,y_hat
324,False
323,False
272,False
392,False
223,False
380,False
244,False
349,False
365,False
345,False
274,False
312,False
347,False
275,False
315,False
252,False
258,False
264,False
288,False
294,False
243,False
226,False
220,False
334,False
335,False
342,False
245,False
270,False
276,False
388,False
225,False
310,False
321,False
285,False
396,False
215,False
261,False
214,False
394,False
340,False
247,False
232,False
219,False
271,False
314,False
212,False
222,False
287,False
300,False
248,False
