,y_hat
1231,False
1879,False
1707,False
1635,False
1460,False
1067,False
1575,False
1659,False
1195,False
1949,False
1313,False
1236,False
1316,False
1293,False
1924,False
1778,False
1835,False
1281,False
1431,False
1233,False
1855,False
1145,False
1486,False
1227,False
1221,False
1923,False
1495,False
1191,False
1289,False
1716,False
1806,False
1519,False
1206,False
1348,False
1168,False
1955,False
1562,False
1982,False
1655,False
1801,False
1467,False
1105,False
1287,False
1681,False
1992,False
1414,False
1858,False
1632,False
1661,False
1469,False
1150,False
1646,False
1911,False
1895,False
1162,False
1873,False
1680,False
1457,False
1352,False
1308,False
1254,False
1007,False
1223,False
1319,False
1267,False
1306,False
1805,False
1907,False
1560,False
1621,False
1408,False
1237,False
1418,False
1900,False
1523,False
1651,False
1985,False
1276,False
1565,False
1178,False
1532,False
1639,False
1711,False
1603,False
1677,False
1065,False
1234,False
1952,False
1033,False
1257,False
1899,False
1356,False
1071,False
1892,False
1329,False
1563,False
1295,False
1938,False
1111,False
1934,False
