,age,gender,experience,loan_amount,loan_duration,income,saving
7706,0.1,0.0,-0.0,0.4,-0.2,-4.1,-25.4
9237,0.0,0.0,-0.0,-0.3,0.2,-0.3,-1.5
7250,0.1,0.0,-0.0,-0.2,-0.4,-0.2,-22.1
6760,0.1,0.0,-0.0,0.0,0.0,-5.0,-30.8
7007,0.0,0.0,-0.0,0.1,0.3,0.1,-5.8
5240,0.0,0.0,-0.0,0.2,-0.4,0.0,-23.9
7733,0.0,0.0,-0.0,0.1,0.3,-2.0,-14.4
5612,-0.0,0.0,-0.0,0.1,-0.1,0.1,-20.7
8922,-0.1,0.0,-0.0,-0.4,-0.1,-0.4,-1.4
6093,-0.0,0.0,-0.0,-0.2,0.1,-0.3,-1.9
7584,-0.1,0.0,-0.0,-0.3,-0.1,-0.3,-27.9
6924,-0.1,0.0,-0.0,0.5,0.0,0.4,-12.1
9670,0.4,0.0,-0.0,0.4,-0.1,0.0,-13.5
5150,-0.1,0.0,-0.0,-0.2,-0.4,-3.3,-21.4
5540,-0.0,0.0,-0.0,-0.5,0.5,-2.5,-16.8
5681,0.1,0.0,-0.0,0.0,-0.1,-0.8,-5.2
7769,-0.0,0.0,-0.0,0.3,-0.1,-8.0,-49.2
6427,0.0,0.0,-0.1,0.0,0.1,-0.2,-53.9
5691,0.1,0.0,0.0,0.3,-0.3,-6.9,-43.2
9028,-0.0,0.0,-0.0,-0.4,-0.3,-5.9,-35.1
7531,0.0,0.0,-0.0,-0.1,-0.1,-0.0,-0.9
5947,-0.1,0.0,-0.0,-0.1,-0.3,-0.4,-18.3
8891,-0.0,0.0,-0.0,0.0,-0.0,0.1,-0.7
6348,0.0,0.0,-0.0,-0.3,0.1,-4.0,-27.2
7738,0.0,0.0,-0.0,0.2,0.2,0.3,-17.3
7425,0.1,0.0,-0.0,0.2,0.5,-5.0,-30.3
9280,0.1,0.0,-0.0,-0.1,-0.3,0.2,-30.5
7062,-0.3,0.0,-0.0,0.2,-0.3,0.5,-2.2
5855,0.0,0.0,-0.0,-0.4,0.1,-4.7,-28.3
6900,0.1,0.0,0.0,-0.1,0.0,0.4,-13.4
5586,-0.0,0.0,-0.0,0.2,0.4,0.3,-32.0
9461,-0.0,0.0,-0.0,-0.2,0.1,-0.2,-7.3
8001,-0.1,0.0,0.0,-4.0,-0.1,-0.1,-33.2
5315,0.1,0.0,0.0,0.0,0.3,-5.1,-31.9
8782,0.0,0.0,-0.0,0.5,0.4,-0.3,-2.7
5558,0.0,0.0,-0.0,-0.4,-0.3,-1.0,-5.8
6338,0.1,0.0,-0.0,0.4,-0.4,-0.4,-20.6
9824,-0.1,0.0,-0.0,0.4,0.5,-0.1,-27.6
8969,-0.0,0.0,-0.0,-0.3,0.1,-0.3,-6.3
6949,0.0,0.0,-0.0,0.3,-0.2,-4.2,-27.0
5679,-0.2,0.0,-0.0,-0.2,-0.3,-0.4,-31.7
5716,-0.0,0.0,-0.0,0.5,-0.2,-2.4,-16.8
8811,0.2,0.0,-0.1,-0.2,0.3,0.1,-63.6
6931,-0.1,0.0,-0.0,0.1,-0.1,0.1,-12.1
7154,-0.1,0.0,-0.0,-0.2,0.1,-5.6,-36.3
7224,0.0,0.0,-0.0,0.1,0.4,-0.4,-4.0
7576,0.0,0.0,-0.0,-0.4,-0.3,-0.4,-2.3
5795,-0.0,0.0,-0.0,-1.8,0.2,-0.2,-12.8
5717,-0.0,0.0,-0.0,-1.5,0.0,-0.0,-8.8
6557,-0.0,0.0,-0.0,0.3,-0.3,-1.7,-10.9
8046,0.0,0.0,-0.0,-0.2,0.2,-0.2,-2.3
6564,0.1,0.0,-0.0,0.5,0.2,0.5,-3.4
8460,-0.0,0.0,-0.1,0.3,0.0,-0.1,-60.8
9541,-0.4,0.0,0.0,-0.3,0.0,0.4,-2.0
5946,0.0,0.0,-0.0,-0.2,0.4,-4.5,-29.6
6174,-0.0,0.0,-0.0,0.5,-0.3,-2.7,-16.3
5658,0.0,0.0,0.0,0.1,0.3,0.1,-5.7
9849,-0.1,0.0,-0.0,0.3,0.0,-7.7,-47.8
5226,-0.1,0.0,0.0,0.3,-0.4,-3.8,-23.5
9767,0.1,0.0,-0.0,-0.2,0.2,-1.1,-7.3
7499,-0.1,0.0,-0.0,-0.1,-0.2,-0.1,-20.2
9516,0.0,0.0,-0.0,0.4,0.1,-6.5,-40.1
8501,0.0,0.0,-0.0,-0.2,0.3,-0.4,-40.6
7113,-0.0,0.0,-0.0,-0.0,-0.0,-0.1,-15.6
8354,0.1,0.0,0.0,0.4,-0.4,0.3,-23.8
5856,0.0,0.0,-0.0,0.4,-0.5,-4.3,-28.2
8226,0.3,0.0,0.0,-0.2,-0.1,-1.5,-10.2
5392,0.0,0.0,0.0,0.4,-0.3,-0.1,-18.2
9243,-0.1,0.0,0.0,-0.2,0.0,-5.5,-34.5
9997,0.1,0.0,-0.0,-0.2,-0.4,0.2,-14.3
8876,0.1,0.0,-0.0,0.3,0.1,0.1,-12.6
8858,-0.0,0.0,0.0,0.0,0.2,-0.1,-13.6
7959,-0.1,0.0,-0.0,0.2,-0.4,0.4,-11.1
8808,-0.1,0.0,-0.0,0.0,0.1,0.0,-17.6
6358,-0.1,0.0,0.0,0.1,0.2,0.1,-20.2
8266,-0.0,0.0,-0.0,-0.0,-0.0,-1.3,-7.6
6233,-0.0,0.0,0.0,-0.2,0.3,-0.2,-1.1
8137,-0.3,0.0,0.0,-0.4,0.4,0.2,-23.7
6135,-0.0,0.0,-0.1,-0.2,-0.1,0.0,-56.0
5243,-0.1,0.0,-0.0,0.0,-0.1,-1.0,-6.2
5712,0.0,0.0,-0.0,0.3,-0.5,0.5,-29.0
5219,0.1,0.0,-0.0,-0.4,0.3,-0.3,-15.2
7397,0.1,0.0,-0.0,0.2,-0.5,-1.8,-12.9
7162,-0.1,0.0,-0.0,-0.4,-0.1,-4.1,-27.0
6930,0.0,0.0,-0.0,0.0,-0.2,0.0,-6.9
5644,-0.0,0.0,-0.0,-0.3,0.4,-4.9,-32.5
7631,0.0,0.0,-0.0,0.2,-0.4,-4.5,-29.4
5492,-0.1,0.0,-0.0,-0.1,-0.3,-0.1,-1.0
5695,-0.1,0.0,-0.0,-0.1,-0.4,-3.6,-23.2
9224,-0.1,0.0,-0.0,-0.2,0.0,0.0,-19.8
7418,-0.0,0.0,-0.0,0.3,0.5,-3.2,-20.7
6861,0.2,0.0,-0.0,0.4,0.5,-0.4,-20.1
5544,0.0,0.0,-0.0,-0.1,-0.3,-0.4,-2.5
8636,0.0,0.0,-0.0,-0.2,-0.3,-0.2,-1.5
7109,-0.1,0.0,-0.0,0.3,-0.1,0.4,-22.5
6034,-0.1,0.0,-0.0,-0.4,-0.2,-6.6,-41.0
6005,0.0,0.0,-0.0,-0.0,-0.2,-0.4,-13.5
5146,0.0,0.0,-0.0,0.2,0.1,-1.1,-5.2
9714,0.0,0.0,-0.0,-0.1,0.0,-0.1,-4.5
7248,0.0,0.0,-0.0,0.3,0.1,0.3,-19.1
