,age,gender,experience,loan_amount,loan_duration,income,saving
7706,-32.999657,1.0,-0.36695436,5.410719,12.540935,-1.8144346,-0.010609055
9237,-31.840656,1.0,-0.39248085,1.246599,1.5961571,-1.4727135,0.14895535
7250,-32.141224,1.0,-0.37341374,4.189229,10.261416,1.4787934,-0.99914134
6760,-30.132261,1.0,-0.36689603,6.092098,16.063213,-1.5634985,-0.010163116
7007,-32.761833,1.0,-0.3875727,2.1274216,3.3213384,-0.6103784,-0.7163895
5240,-32.708954,1.0,-0.36989963,4.9030476,11.313433,1.9842181,-0.61866605
7733,-33.44089,1.0,-0.3785137,3.3087635,7.209223,-1.5361369,-0.109587096
5612,-31.868942,1.0,-0.3754498,4.2972817,9.912739,1.5942568,-0.97124404
8922,-32.787994,1.0,-0.3912949,1.0205215,0.94376147,-1.7193462,-0.14433423
6093,-32.721565,1.0,-0.39117527,1.2550936,1.2584598,-1.5853215,-0.4124364
7584,-32.1665,1.0,-0.3666776,5.0485773,13.667559,2.3489733,-0.8843559
6924,-33.062366,1.0,-0.38226607,3.2689013,5.935261,0.43137518,-0.787233
9670,-30.22498,1.0,-0.3861851,3.5681283,6.4894814,0.5285843,-0.76707935
5150,-32.059937,1.0,-0.37306154,4.2838035,10.549952,-1.5194108,0.16150245
5540,-31.187904,1.0,-0.38066107,3.1715093,8.760134,-1.5183778,-0.66828996
5681,-32.432457,1.0,-0.38822317,2.035172,2.906242,-1.5049409,-0.22274514
7769,-31.80229,1.0,-0.34078866,9.096164,24.854723,-1.8704448,-0.7589218
6427,-31.954672,1.0,-0.43432447,9.501412,27.356833,6.637269,-0.98087156
5691,-32.323853,1.0,-0.3463231,8.232086,21.888123,-1.6558555,0.12894516
9028,-30.983376,1.0,-0.35963616,6.3332753,17.898117,-1.8298949,0.075495146
7531,-32.79527,1.0,-0.391821,1.2234623,0.6358113,-1.4194031,-0.20034495
5947,-29.155931,1.0,-0.3839918,3.9131699,8.946773,0.9831418,-0.96889764
8891,-33.20316,1.0,-0.39156246,1.2314782,0.46582127,-1.4209186,-0.38150185
6348,-33.1242,1.0,-0.36521363,4.9175043,13.514743,-1.5066745,-0.5065071
7738,-31.826067,1.0,-0.3786069,3.9444058,8.7380705,1.3393514,-0.4214695
7425,-33.21852,1.0,-0.36167055,5.859895,15.366503,-2.0651338,-0.74872285
9280,-31.363571,1.0,-0.3648064,5.784106,15.168568,3.402755,-0.41439056
7062,-30.10677,1.0,-0.3952706,1.9724202,1.705589,-0.39263797,-0.050427627
5855,-32.28845,1.0,-0.36475527,5.162922,14.579117,-1.8402498,0.15844078
6900,-29.872835,1.0,-0.3873845,3.0466342,6.391251,0.8852881,-1.0891651
5586,-32.029,1.0,-0.36132163,6.319315,16.669954,3.7262402,-0.18461227
